Gene	Name	Type	Chr	Strand	Start	End
ENSG00000137936	BCAR3	protein_coding	1	-	93561741	93847150
ENSG00000235308	ENSG00000235308	processed_pseudogene	1	+	88923370	88923844
ENSG00000232752	MTCO3P21	unprocessed_pseudogene	1	-	93924743	93925385
ENSG00000235829	TBCAP2	processed_pseudogene	1	-	14692129	14692613
ENSG00000143032	BARHL2	protein_coding	1	-	90711539	90717302
ENSG00000226745	OAZ1P1	processed_pseudogene	1	+	40132764	40133448
ENSG00000280040	ENSG00000280040	TEC	1	-	98660388	98661059
ENSG00000117519	CNN3	protein_coding	1	-	94896949	94927223
ENSG00000270507	ENSG00000270507	processed_pseudogene	1	+	88313153	88313302
ENSG00000238037	OOSP1P1	processed_pseudogene	1	-	44155028	44155301
ENSG00000134215	VAV3	protein_coding	1	-	107571161	107965180
ENSG00000227935	ENSG00000227935	lncRNA	1	+	57386576	57387450
ENSG00000228502	EEF1A1P11	processed_pseudogene	1	+	96446930	96448318
ENSG00000236268	LINC01361	lncRNA	1	-	82970820	82986208
ENSG00000271277	ENSG00000271277	processed_pseudogene	1	+	101882516	101882894
ENSG00000236888	RPS20P5	processed_pseudogene	1	-	57605847	57606206
ENSG00000279778	ENSG00000279778	TEC	1	-	87805286	87808372
ENSG00000230828	ENSG00000230828	processed_pseudogene	1	+	50114937	50115282
ENSG00000188641	DPYD	protein_coding	1	-	97077743	97995000
ENSG00000152078	TLCD4	protein_coding	1	+	95117355	95197607
ENSG00000233359	ENSG00000233359	lncRNA	1	-	102199739	102389630
ENSG00000237954	ENSG00000237954	lncRNA	1	-	95356229	95381000
ENSG00000171492	LRRC8D	protein_coding	1	+	89821014	89936611
ENSG00000233129	ENSG00000233129	processed_pseudogene	1	-	93934479	93935244
ENSG00000170989	S1PR1	protein_coding	1	+	101236865	101243713
ENSG00000233557	NFU1P2	processed_pseudogene	1	+	98077000	98077468
ENSG00000237897	MATR3P3	processed_pseudogene	1	-	105890693	105891430
ENSG00000116299	ELAPOR1	protein_coding	1	+	109113679	109206781
ENSG00000137962	ARHGAP29	protein_coding	1	-	94148988	94275068
ENSG00000286692	ENSG00000286692	lncRNA	1	-	94417743	94418228
ENSG00000260464	ENSG00000260464	lncRNA	1	+	93847174	93848939
ENSG00000237435	LINC02790	lncRNA	1	+	95937901	96022890
ENSG00000231996	ENSG00000231996	processed_pseudogene	1	+	99842610	99842761
ENSG00000273204	ENSG00000273204	lncRNA	1	+	100894928	100895356
ENSG00000079739	PGM1	protein_coding	1	+	63593411	63660245
ENSG00000117154	IGSF21	protein_coding	1	+	18107798	18378483
ENSG00000162377	COA7	protein_coding	1	-	52684449	52698347
ENSG00000224613	RNPC3-DT	lncRNA	1	-	103415980	103525511
ENSG00000215871	ENSG00000215871	processed_pseudogene	1	-	100331804	100332617
ENSG00000287372	ENSG00000287372	lncRNA	1	-	90388193	90420396
ENSG00000232542	DPYD-IT1	lncRNA	1	-	97394154	97420141
ENSG00000116774	OLFML3	protein_coding	1	+	113979391	114035572
ENSG00000287756	ENSG00000287756	lncRNA	1	-	14774469	14777727
ENSG00000284652	ENSG00000284652	lncRNA	1	-	9421098	9422862
ENSG00000023909	GCLM	protein_coding	1	-	93885199	93909456
ENSG00000069702	TGFBR3	protein_coding	1	-	91680343	91906335
ENSG00000232185	CNOT7P2	processed_pseudogene	1	+	115564601	115565432
ENSG00000228399	ENSG00000228399	processed_pseudogene	1	+	101256274	101256616
ENSG00000236776	RPL21P23	processed_pseudogene	1	+	56538452	56538911
ENSG00000224685	RPL36AP12	processed_pseudogene	1	+	100651947	100652267
ENSG00000287076	ENSG00000287076	lncRNA	1	+	90719576	90725620
ENSG00000237480	ENSG00000237480	lncRNA	1	+	105956694	106124564
ENSG00000271252	ENSG00000271252	lncRNA	1	+	95743096	95759470
ENSG00000230427	ALG14-AS1	lncRNA	1	+	95061596	95067545
ENSG00000235794	MTND3P21	unprocessed_pseudogene	1	-	93924386	93924716
ENSG00000286758	ENSG00000286758	lncRNA	1	+	88462936	88464079
ENSG00000237337	ELAVL4-AS1	lncRNA	1	-	50174306	50175868
ENSG00000233983	ENSG00000233983	processed_pseudogene	1	+	99464378	99464776
ENSG00000198198	SZT2	protein_coding	1	+	43389882	43454247
ENSG00000230402	LINC01349	lncRNA	1	-	100627049	100640613
ENSG00000116793	PHTF1	protein_coding	1	-	113696831	113759489
ENSG00000232918	RPL21P26	processed_pseudogene	1	-	94406395	94406882
ENSG00000183298	RPSAP19	processed_pseudogene	1	-	101786340	101787219
ENSG00000234332	BCAS2P2	processed_pseudogene	1	-	100393033	100394026
ENSG00000117525	F3	protein_coding	1	-	94529173	94541759
ENSG00000225079	FTH1P22	processed_pseudogene	1	-	116775104	116775623
ENSG00000224238	WARS2-IT1	lncRNA	1	+	119047405	119064785
ENSG00000229537	LINC01739	lncRNA	1	-	62975751	63022504
ENSG00000162699	DNAJA1P5	processed_pseudogene	1	+	101893105	101894047
ENSG00000162692	VCAM1	protein_coding	1	+	100719742	100739045
ENSG00000203914	HSP90B3P	processed_pseudogene	1	+	91642516	91644082
ENSG00000270457	ENSG00000270457	lncRNA	1	-	59289303	59289640
ENSG00000203858	HSD3BP2	unprocessed_pseudogene	1	+	119439001	119446086
ENSG00000231987	LINC01787	lncRNA	1	-	96254069	96374125
ENSG00000228057	SEC63P1	processed_pseudogene	1	+	97545701	97546958
ENSG00000224445	LINC01708	lncRNA	1	-	99472332	99600995
ENSG00000229842	MTATP6P13	unprocessed_pseudogene	1	-	93925406	93926072
ENSG00000270631	ENSG00000270631	processed_pseudogene	1	-	115577229	115577786
ENSG00000229201	LINC02787	lncRNA	1	-	90510910	90533472
ENSG00000181656	GPR88	protein_coding	1	+	100538139	100542021
ENSG00000122481	RWDD3	protein_coding	1	+	95234210	95247225
ENSG00000198162	MAN1A2	protein_coding	1	+	117367449	117528872
ENSG00000238198	LRIG2-DT	lncRNA	1	-	113011687	113073113
ENSG00000171517	LPAR3	protein_coding	1	-	84811602	84893206
ENSG00000228852	ENSG00000228852	lncRNA	1	-	95243167	95278940
ENSG00000203864	LINC02868	lncRNA	1	+	116694112	116706603
ENSG00000233482	ENSG00000233482	lncRNA	1	+	94145111	94145619
ENSG00000230250	LINC01753	lncRNA	1	-	55915603	55944980
ENSG00000232878	DPYD-AS1	lncRNA	1	+	97095923	97322955
ENSG00000143079	CTTNBP2NL	protein_coding	1	+	112396214	112463456
ENSG00000232450	ENSG00000232450	transcribed_processed_pseudogene	1	-	113698884	113699631
ENSG00000223575	RBMX2P3	processed_pseudogene	1	-	119084998	119085954
ENSG00000230768	LINC01676	lncRNA	1	-	105587575	105618991
ENSG00000235202	LINC01525	lncRNA	1	+	117272182	117321336
ENSG00000272715	ENSG00000272715	lncRNA	1	-	116909149	116909531
ENSG00000235038	ENSG00000235038	lncRNA	1	+	58060139	58080274
ENSG00000173947	CIMAP3	protein_coding	1	+	111346600	111353013
ENSG00000230434	LINC01650	lncRNA	1	-	95351251	95352676
ENSG00000230718	ENSG00000230718	processed_pseudogene	1	+	97774669	97775026
ENSG00000134198	TSPAN2	protein_coding	1	-	115048011	115089503
ENSG00000235595	GAPDHP23	processed_pseudogene	1	-	119462029	119463021
ENSG00000226053	LINC01776	lncRNA	1	+	98210747	98272658
ENSG00000226128	RPL26P9	processed_pseudogene	1	+	97585862	97586294
ENSG00000198799	LRIG2	protein_coding	1	+	113073198	113132260
ENSG00000279513	ENSG00000279513	TEC	1	+	117493515	117495006
ENSG00000117620	SLC35A3	protein_coding	1	+	99969351	100035634
ENSG00000223906	ENSG00000223906	lncRNA	1	+	100344477	100345242
ENSG00000162688	AGL	protein_coding	1	+	99850361	99924023
ENSG00000197106	SLC6A17	protein_coding	1	+	110150494	110202202
ENSG00000259946	ENSG00000259946	lncRNA	1	-	97967005	97968814
ENSG00000236137	CD101-AS1	lncRNA	1	-	117025482	117059490
ENSG00000203859	HSD3B2	protein_coding	1	+	119414931	119423035
ENSG00000228086	ENSG00000228086	lncRNA	1	-	100462399	100485997
ENSG00000213421	RPL7AP17	processed_pseudogene	1	-	100586649	100587431
ENSG00000234020	CHIAP3	unprocessed_pseudogene	1	-	111353275	111367409
ENSG00000236804	RPS3AP12	processed_pseudogene	1	-	119126539	119127291
ENSG00000231072	GAPDHP64	processed_pseudogene	1	-	116713833	116714835
ENSG00000273406	ENSG00000273406	lncRNA	1	+	120076616	120077091
ENSG00000185946	RNPC3	protein_coding	1	+	103525691	103555239
ENSG00000162627	SNX7	protein_coding	1	+	98661701	98760500
ENSG00000226715	LINC01709	lncRNA	1	+	101639509	101787572
ENSG00000162695	SLC30A7	protein_coding	1	+	100896076	100981757
ENSG00000265808	SEC22B	protein_coding	1	-	120150898	120176520
ENSG00000225923	ENSG00000225923	processed_pseudogene	1	+	96390652	96391393
ENSG00000134247	PTGFRN	protein_coding	1	+	116909916	116990353
ENSG00000187481	HSD3BP1	unprocessed_pseudogene	1	+	119467221	119473803
ENSG00000162664	ZNF326	protein_coding	1	+	89995110	90035533
ENSG00000236866	TENT5C-DT	lncRNA	1	-	117596832	117605770
ENSG00000134253	TRIM45	protein_coding	1	-	117111060	117122587
ENSG00000223416	RPS26P15	processed_pseudogene	1	-	58056133	58056480
ENSG00000179571	NBPF17P	unprocessed_pseudogene	1	-	143595216	143635641
ENSG00000227850	SEPTIN2P1	processed_pseudogene	1	+	105698039	105698218
ENSG00000235777	DPYD-AS2	lncRNA	1	+	97796921	97798066
ENSG00000285532	LINC02788	lncRNA	1	+	90835660	90849472
ENSG00000226755	VPS25P1	processed_pseudogene	1	+	117549415	117549922
ENSG00000232650	LINC01780	lncRNA	1	+	119327399	119356182
ENSG00000183508	TENT5C	protein_coding	1	+	117606048	117628389
ENSG00000277095	ENSG00000277095	unprocessed_pseudogene	1	+	143354191	143386122
ENSG00000234283	LINC01731	lncRNA	1	-	148271884	148280749
ENSG00000274927	KMT2CP3	unprocessed_pseudogene	1	-	143461221	143498767
ENSG00000264145	ENSG00000264145	processed_pseudogene	1	-	143449571	143450245
ENSG00000238256	MTND5P20	processed_pseudogene	1	-	113576757	113576899
ENSG00000198765	SYCP1	protein_coding	1	+	114854863	114995370
ENSG00000224335	ENSG00000224335	unprocessed_pseudogene	1	+	148234273	148234489
ENSG00000277702	ENSG00000277702	unprocessed_pseudogene	1	-	143419625	143420207
ENSG00000143398	PIP5K1A	protein_coding	1	+	151197949	151249536
ENSG00000196505	GDAP2	protein_coding	1	-	117863485	117929621
ENSG00000223489	NEFHP1	processed_pseudogene	1	-	116739981	116742609
ENSG00000230546	ENSG00000230546	unprocessed_pseudogene	1	+	58084419	58084559
ENSG00000213262	VDAC2P3	processed_pseudogene	1	-	117640812	117641639
ENSG00000287015	ENSG00000287015	lncRNA	1	+	90045998	90047109
ENSG00000235526	ENSG00000235526	lncRNA	1	-	110177643	110178719
ENSG00000228347	FTLP17	processed_pseudogene	1	-	104153306	104153830
ENSG00000236012	HIGD1AP12	processed_pseudogene	1	+	111380291	111380571
ENSG00000270911	ENSG00000270911	processed_pseudogene	1	+	97855575	97856825
ENSG00000134200	TSHB	protein_coding	1	+	115029826	115034302
ENSG00000065183	WDR3	protein_coding	1	+	117929720	117966543
ENSG00000227082	LINC02798	lncRNA	1	+	121396754	121463508
ENSG00000226126	PSMC1P12	processed_pseudogene	1	-	118614333	118615646
ENSG00000163393	SLC22A15	protein_coding	1	+	115976513	116070054
ENSG00000163156	SCNM1	protein_coding	1	+	151156664	151170296
ENSG00000143631	FLG	protein_coding	1	-	152302165	152325239
ENSG00000228453	RPS15AP9	processed_pseudogene	1	+	117138229	117138609
ENSG00000274642	ENSG00000274642	unprocessed_pseudogene	1	+	120197085	120319680
ENSG00000237975	FLG-AS1	lncRNA	1	+	152168125	152445456
ENSG00000261168	ENSG00000261168	lncRNA	1	-	151130075	151131610
ENSG00000287980	ENSG00000287980	lncRNA	1	+	118185349	118207051
ENSG00000229283	ENSG00000229283	lncRNA	1	-	111317600	111323981
ENSG00000226172	ENSG00000226172	lncRNA	1	-	119000344	119001392
ENSG00000079335	CDC14A	protein_coding	1	+	100345001	100520277
ENSG00000143119	CD53	protein_coding	1	+	110871188	110899922
ENSG00000237278	RLIMP2	processed_pseudogene	1	-	113125321	113126883
ENSG00000233432	MTIF2P1	processed_pseudogene	1	+	121502344	121503891
ENSG00000227700	ENSG00000227700	processed_pseudogene	1	+	148246169	148246685
ENSG00000229911	ENSG00000229911	processed_pseudogene	1	+	118712999	118713678
ENSG00000143520	FLG2	protein_coding	1	-	152348735	152360006
ENSG00000171943	SRGAP2C	protein_coding	1	+	121184811	121392874
ENSG00000270719	ENSG00000270719	processed_pseudogene	1	-	117700029	117700242
ENSG00000155761	SPAG17	protein_coding	1	-	117953590	118185228
ENSG00000230806	SRGAP2-AS1	lncRNA	1	-	121360156	121398806
ENSG00000116830	TTF2	protein_coding	1	+	117060326	117107453
ENSG00000234422	UBE2WP1	processed_pseudogene	1	+	96418594	96418933
ENSG00000227056	RPL6P2	processed_pseudogene	1	-	119219314	119220096
ENSG00000227091	SLC6A17-AS1	lncRNA	1	-	110165948	110172489
ENSG00000081026	MAGI3	protein_coding	1	+	113390515	113685923
ENSG00000224965	KCNC4-DT	lncRNA	1	-	110208834	110209987
ENSG00000228127	LINC01649	lncRNA	1	+	115904855	115931616
ENSG00000143458	GABPB2	protein_coding	1	+	151070578	151125542
ENSG00000230932	ENSG00000230932	processed_pseudogene	1	-	106080801	106081379
ENSG00000073754	CD5L	protein_coding	1	-	157830911	157898256
ENSG00000228826	ENSG00000228826	lncRNA	1	-	121494329	121511588
ENSG00000233907	LINC01761	lncRNA	1	+	95474737	95479356
ENSG00000225036	CDK4P1	processed_pseudogene	1	+	105433994	105434821
ENSG00000228420	LINC01768	lncRNA	1	+	109828355	109871436
ENSG00000233839	ENSG00000233839	processed_pseudogene	1	+	113168994	113169403
ENSG00000250890	ENSG00000250890	unprocessed_pseudogene	1	-	93926032	93926188
ENSG00000232240	ENSG00000232240	processed_pseudogene	1	+	111323833	111324075
ENSG00000230921	HAO2-IT1	lncRNA	1	+	119368946	119370331
ENSG00000286151	ENSG00000286151	unprocessed_pseudogene	1	+	157400927	157417259
ENSG00000234388	TXNP3	processed_pseudogene	1	+	112363281	112363581
ENSG00000271736	LINC02772	lncRNA	1	+	157273760	157283968
ENSG00000233717	RPS29P29	processed_pseudogene	1	-	151111912	151112728
ENSG00000163155	LYSMD1	protein_coding	1	-	151159748	151165948
ENSG00000241975	ELOCP19	processed_pseudogene	1	+	88829102	88829419
ENSG00000271143	ENSG00000271143	processed_pseudogene	1	+	115916497	115916699
ENSG00000270976	ENSG00000270976	processed_pseudogene	1	+	106780223	106780435
ENSG00000228217	PNRC2P1	processed_pseudogene	1	-	117778087	117778506
ENSG00000270342	ENSG00000270342	processed_pseudogene	1	-	106544342	106544744
ENSG00000231100	ENSG00000231100	unprocessed_pseudogene	1	+	159557368	159558200
ENSG00000116824	CD2	protein_coding	1	+	116754430	116769229
ENSG00000235887	LINC02799	lncRNA	1	-	143499187	143500512
ENSG00000237460	LINC01661	lncRNA	1	+	106818224	106865316
ENSG00000236887	ENSG00000236887	processed_pseudogene	1	+	113198825	113199258
ENSG00000024526	DEPDC1	protein_coding	1	-	68474152	68497221
ENSG00000235756	ENSG00000235756	processed_pseudogene	1	-	80092103	80093237
ENSG00000173810	PPIAP7	processed_pseudogene	1	-	101270875	101271363
ENSG00000235005	ENSG00000235005	lncRNA	1	-	109884176	109886264
ENSG00000271890	OR10AE1P	unprocessed_pseudogene	1	-	159581620	159582648
ENSG00000227425	MRPS21P2	processed_pseudogene	1	+	157861197	157861460
ENSG00000225279	ENSG00000225279	lncRNA	1	+	160062461	160080769
ENSG00000229101	ELOCP20	unprocessed_pseudogene	1	+	115556826	115557475
ENSG00000239216	ENSG00000239216	lncRNA	1	-	119000618	119001405
ENSG00000283360	ENSG00000283360	lncRNA	1	-	161403409	161470523
ENSG00000117262	GPR89A	protein_coding	1	+	145607988	145670650
ENSG00000227907	ENSG00000227907	lncRNA	1	+	167052551	167058542
ENSG00000227970	NR1H5P	unitary_pseudogene	1	+	114837227	114851453
ENSG00000261055	ENSG00000261055	lncRNA	1	+	109895973	109897861
ENSG00000231613	ENSG00000231613	lncRNA	1	+	89788914	89790492
ENSG00000137947	GTF2B	protein_coding	1	-	88852633	88891944
ENSG00000236689	MTCO2P21	unprocessed_pseudogene	1	-	93926615	93927569
ENSG00000233589	ENSG00000233589	lncRNA	1	+	68479129	68483539
ENSG00000117586	TNFSF4	protein_coding	1	-	173183731	173207331
ENSG00000230946	HNRNPA1P68	processed_pseudogene	1	-	100941017	100941995
ENSG00000226028	PFN1P12	processed_pseudogene	1	+	143619994	143620527
ENSG00000162728	KCNJ9	protein_coding	1	+	160081538	160090563
ENSG00000229021	ENSG00000229021	lncRNA	1	+	151994531	152042774
ENSG00000203825	ENSG00000203825	unprocessed_pseudogene	1	+	143541768	143572834
ENSG00000184371	CSF1	protein_coding	1	+	109910242	109930992
ENSG00000233449	MTATP6P14	processed_pseudogene	1	-	106802755	106803427
ENSG00000242943	NKAIN1P1	processed_pseudogene	1	+	143487772	143488353
ENSG00000233203	DHCR24-DT	lncRNA	1	+	54887563	54888850
ENSG00000232499	ENSG00000232499	processed_pseudogene	1	+	113449700	113450728
ENSG00000232265	LINC02805	lncRNA	1	+	148156139	148186980
ENSG00000163154	TNFAIP8L2	protein_coding	1	+	151156649	151159749
ENSG00000232995	ENSG00000232995	lncRNA	1	-	163244505	163321894
ENSG00000238087	FMO8P	unprocessed_pseudogene	1	+	166566178	166580705
ENSG00000227777	RPL7AP19	processed_pseudogene	1	+	168542737	168543354
ENSG00000177173	NAP1L4P1	processed_pseudogene	1	-	116532936	116534092
ENSG00000238022	LMX1A-AS1	lncRNA	1	+	165215951	165219104
ENSG00000231671	LINC01307	lncRNA	1	+	101323337	101390303
ENSG00000162729	IGSF8	protein_coding	1	-	160091340	160098943
ENSG00000143158	MPC2	protein_coding	1	-	167916675	167937072
ENSG00000271092	TLCD4-RWDD3	protein_coding	1	+	95117923	95247225
ENSG00000276118	ENSG00000276118	unprocessed_pseudogene	1	+	143343180	143343275
ENSG00000232148	FMO11P	unprocessed_pseudogene	1	+	166763334	166792767
ENSG00000278811	LINC00624	lncRNA	1	-	147258885	147517875
ENSG00000000460	FIRRM	protein_coding	1	+	169662007	169854080
ENSG00000275075	ENSG00000275075	processed_pseudogene	1	+	144168752	144168850
ENSG00000135862	LAMC1	protein_coding	1	+	183023420	183145592
ENSG00000232952	ENSG00000232952	processed_pseudogene	1	+	105891739	105893517
ENSG00000285922	ENSG00000285922	lncRNA	1	-	98052077	98054592
ENSG00000275801	ENSG00000275801	unprocessed_pseudogene	1	-	160775954	160776608
ENSG00000143198	MGST3	protein_coding	1	+	165631213	165661796
ENSG00000143318	CASQ1	protein_coding	1	+	160190575	160201886
ENSG00000232212	LINC01701	lncRNA	1	+	189775465	189814918
ENSG00000143621	ILF2	protein_coding	1	-	153661788	153671028
ENSG00000241042	ENSG00000241042	lncRNA	1	-	59054397	59056049
ENSG00000260322	ENSG00000260322	lncRNA	1	+	80114943	80116918
ENSG00000223495	ENSG00000223495	processed_pseudogene	1	+	143498785	143499102
ENSG00000143156	NME7	protein_coding	1	-	169132531	169367948
ENSG00000198771	RCSD1	protein_coding	1	+	167630093	167708696
ENSG00000225462	FDPSP1	processed_pseudogene	1	+	187563061	187564131
ENSG00000237756	ENSG00000237756	lncRNA	1	+	163259850	163260659
ENSG00000213064	SFT2D2	protein_coding	1	+	168225938	168253021
ENSG00000143179	UCK2	protein_coding	1	+	165827614	165911618
ENSG00000271187	ENSG00000271187	processed_pseudogene	1	-	191179521	191179739
ENSG00000274562	ENSG00000274562	unprocessed_pseudogene	1	-	160776975	160780140
ENSG00000143315	PIGM	protein_coding	1	-	160024953	160031990
ENSG00000231175	LINC01720	lncRNA	1	+	190624890	190801658
ENSG00000143185	XCL2	protein_coding	1	-	168540768	168543997
ENSG00000272931	LRRC8D-DT	lncRNA	1	-	89820174	89820868
ENSG00000143190	POU2F1	protein_coding	1	+	167220876	167427345
ENSG00000225475	ENSG00000225475	processed_pseudogene	1	-	56619409	56619549
ENSG00000232223	CNN2P10	processed_pseudogene	1	+	166796266	166797183
ENSG00000075945	KIFAP3	protein_coding	1	-	169921326	170085208
ENSG00000235303	ENSG00000235303	lncRNA	1	+	170598854	170647339
ENSG00000234810	ENSG00000234810	lncRNA	1	+	55329288	56070513
ENSG00000224468	LAMC1-AS1	lncRNA	1	-	183138402	183141282
ENSG00000232551	MTCO1P14	processed_pseudogene	1	-	106804474	106806032
ENSG00000092607	TBX15	protein_coding	1	-	118883046	118989556
ENSG00000238270	ENSG00000238270	lncRNA	1	-	189868001	189868528
ENSG00000285894	ENSG00000285894	lncRNA	1	+	188013642	188144768
ENSG00000236025	ENSG00000236025	processed_pseudogene	1	+	190781787	190781995
ENSG00000230704	ENSG00000230704	lncRNA	1	-	169762929	169764648
ENSG00000283255	ENSG00000283255	lncRNA	1	-	168401483	168407274
ENSG00000227741	ENSG00000227741	lncRNA	1	-	160202199	160208869
ENSG00000286754	ENSG00000286754	lncRNA	1	-	176829128	176831841
ENSG00000232751	ENSG00000232751	processed_pseudogene	1	+	173351689	173352004
ENSG00000117091	CD48	protein_coding	1	-	160678746	160711831
ENSG00000235378	MRPS10P1	processed_pseudogene	1	+	169990067	169990196
ENSG00000143171	RXRG	protein_coding	1	-	165400922	165445355
ENSG00000275767	ENSG00000275767	unprocessed_pseudogene	1	+	144179777	144211729
ENSG00000047410	TPR	protein_coding	1	-	186311652	186375693
ENSG00000231992	ENSG00000231992	lncRNA	1	+	95120147	95138554
ENSG00000018625	ATP1A2	protein_coding	1	+	160115759	160143591
ENSG00000171806	METTL18	protein_coding	1	-	169792529	169794963
ENSG00000287919	ENSG00000287919	lncRNA	1	+	95282233	95287702
ENSG00000233882	LINC01680	lncRNA	1	-	191221159	191228467
ENSG00000134216	CHIA	protein_coding	1	+	111290851	111320566
ENSG00000230748	PRELID1P7	processed_pseudogene	1	+	165497724	165498348
ENSG00000254154	CRYZL2P-SEC16B	lncRNA	1	-	177928788	178038007
ENSG00000162694	EXTL2	protein_coding	1	-	100872372	100895179
ENSG00000238108	ENSG00000238108	processed_pseudogene	1	+	190797524	190797956
ENSG00000118197	DDX59	protein_coding	1	-	200623896	200669907
ENSG00000135842	NIBAN1	protein_coding	1	-	184790724	184974508
ENSG00000229258	LPGAT1-AS1	lncRNA	1	+	211829636	211853703
ENSG00000287472	ENSG00000287472	lncRNA	1	+	189868381	189876160
ENSG00000241318	WDR82P2	processed_pseudogene	1	-	91534666	91535593
ENSG00000228238	ENSG00000228238	processed_pseudogene	1	+	186578279	186579299
