Gene	Name	Type	Chr	Start	End
gene:Solyc01g008476.1	gene:Solyc01g008476.1	protein_coding	1	2498060	2499007
gene:Solyc01g008478.1	gene:Solyc01g008478.1	protein_coding	1	2500579	2501463
gene:Solyc01g008480.3	gene:Solyc01g008480.3	protein_coding	1	2502549	2508145
gene:Solyc01g008485.1	gene:Solyc01g008485.1	protein_coding	1	2508901	2509857
gene:Solyc01g008490.3	gene:Solyc01g008490.3	protein_coding	1	2512726	2514234
gene:Solyc01g008493.1	gene:Solyc01g008493.1	protein_coding	1	2514325	2517795
gene:Solyc01g008497.1	gene:Solyc01g008497.1	protein_coding	1	2543379	2548843
gene:Solyc01g008500.3	gene:Solyc01g008500.3	protein_coding	1	2545421	2548843
gene:Solyc01g008510.3	gene:Solyc01g008510.3	protein_coding	1	2552949	2553296
gene:Solyc01g008520.3	gene:Solyc01g008520.3	protein_coding	1	2555045	2564589
gene:Solyc01g008550.3	gene:Solyc01g008550.3	protein_coding	1	2565500	2584641
gene:Solyc01g008560.3	gene:Solyc01g008560.3	protein_coding	1	2590640	2598580
gene:Solyc01g008570.1	gene:Solyc01g008570.1	protein_coding	1	2604115	2605315
gene:Solyc01g008580.1	gene:Solyc01g008580.1	protein_coding	1	2607405	2607960
gene:Solyc01g008590.1	gene:Solyc01g008590.1	protein_coding	1	2610665	2611204
gene:Solyc01g008600.3	gene:Solyc01g008600.3	protein_coding	1	2617090	2623380
gene:Solyc01g008610.3	gene:Solyc01g008610.3	protein_coding	1	2628388	2631211
gene:Solyc01g008620.3	gene:Solyc01g008620.3	protein_coding	1	2635021	2636761
gene:Solyc01g008640.3	gene:Solyc01g008640.3	protein_coding	1	2641328	2643413
gene:Solyc01g008650.3	gene:Solyc01g008650.3	protein_coding	1	2646366	2648933
gene:Solyc01g008660.3	gene:Solyc01g008660.3	protein_coding	1	2653073	2657841
gene:Solyc01g008670.3	gene:Solyc01g008670.3	protein_coding	1	2664532	2679325
gene:Solyc01g008700.3	gene:Solyc01g008700.3	protein_coding	1	2680876	2685791
gene:Solyc01g008710.3	gene:Solyc01g008710.3	protein_coding	1	2689381	2697662
gene:Solyc01g008730.3	gene:Solyc01g008730.3	protein_coding	1	2699408	2709114
gene:Solyc01g008740.2	gene:Solyc01g008740.2	protein_coding	1	2709812	2716703
gene:Solyc01g008760.3	gene:Solyc01g008760.3	protein_coding	1	2724193	2728511
gene:Solyc01g008770.3	gene:Solyc01g008770.3	protein_coding	1	2730761	2750090
gene:Solyc01g008780.3	gene:Solyc01g008780.3	protein_coding	1	2752197	2757534
gene:Solyc01g008790.3	gene:Solyc01g008790.3	protein_coding	1	2760221	2768519
gene:Solyc01g008800.2	gene:Solyc01g008800.2	protein_coding	1	2764933	2774775
gene:Solyc01g008820.3	gene:Solyc01g008820.3	protein_coding	1	2778261	2784205
gene:Solyc01g008830.2	gene:Solyc01g008830.2	protein_coding	1	2788577	2797403
gene:Solyc01g008840.3	gene:Solyc01g008840.3	protein_coding	1	2798562	2819783
gene:ENSRNA050029564	gene:ENSRNA050029564	snRNA	1	2819658	2819809
gene:Solyc01g008870.2	gene:Solyc01g008870.2	protein_coding	1	2820435	2828724
gene:Solyc01g008880.2	gene:Solyc01g008880.2	protein_coding	1	2834955	2835494
gene:Solyc01g008890.3	gene:Solyc01g008890.3	protein_coding	1	2844633	2852040
gene:Solyc01g008900.3	gene:Solyc01g008900.3	protein_coding	1	2855139	2860849
gene:Solyc01g008910.2	gene:Solyc01g008910.2	protein_coding	1	2870029	2871920
gene:Solyc01g008920.3	gene:Solyc01g008920.3	protein_coding	1	2875874	2877839
gene:Solyc01g008925.1	gene:Solyc01g008925.1	protein_coding	1	2877841	2882143
gene:Solyc01g008930.3	gene:Solyc01g008930.3	protein_coding	1	2883056	2887029
gene:Solyc01g008935.1	gene:Solyc01g008935.1	protein_coding	1	2889601	2890042
gene:Solyc01g008940.2	gene:Solyc01g008940.2	protein_coding	1	2892928	2893302
gene:Solyc01g008950.3	gene:Solyc01g008950.3	protein_coding	1	2894686	2897502
gene:Solyc01g008960.3	gene:Solyc01g008960.3	protein_coding	1	2910556	2919315
gene:Solyc01g008970.3	gene:Solyc01g008970.3	protein_coding	1	2920076	2924248
gene:Solyc01g008973.1	gene:Solyc01g008973.1	protein_coding	1	2927009	2929518
gene:Solyc01g008977.1	gene:Solyc01g008977.1	protein_coding	1	2929533	2937486
gene:Solyc01g008990.3	gene:Solyc01g008990.3	protein_coding	1	2937513	2942056
gene:Solyc01g009000.3	gene:Solyc01g009000.3	protein_coding	1	2946502	2947458
gene:Solyc01g009010.3	gene:Solyc01g009010.3	protein_coding	1	2948700	2954871
gene:Solyc01g009015.1	gene:Solyc01g009015.1	protein_coding	1	2950261	2950782
gene:Solyc01g009020.3	gene:Solyc01g009020.3	protein_coding	1	2956490	2958478
gene:Solyc01g009030.3	gene:Solyc01g009030.3	protein_coding	1	2960106	2973502
gene:Solyc01g009040.3	gene:Solyc01g009040.3	protein_coding	1	2976051	2979066
gene:Solyc01g009050.3	gene:Solyc01g009050.3	protein_coding	1	2979595	2998631
gene:Solyc01g009060.3	gene:Solyc01g009060.3	protein_coding	1	3001585	3008878
gene:Solyc01g009070.3	gene:Solyc01g009070.3	protein_coding	1	3009220	3014833
gene:Solyc01g009080.3	gene:Solyc01g009080.3	protein_coding	1	3024793	3027789
gene:Solyc01g009090.3	gene:Solyc01g009090.3	protein_coding	1	3028724	3042442
gene:Solyc01g009100.3	gene:Solyc01g009100.3	protein_coding	1	3046068	3049607
gene:Solyc01g009120.3	gene:Solyc01g009120.3	protein_coding	1	3057017	3077562
gene:Solyc01g009140.1	gene:Solyc01g009140.1	protein_coding	1	3098448	3099210
gene:Solyc01g009150.3	gene:Solyc01g009150.3	protein_coding	1	3100611	3103902
gene:Solyc01g009160.2	gene:Solyc01g009160.2	protein_coding	1	3106221	3107370
gene:Solyc01g009165.1	gene:Solyc01g009165.1	protein_coding	1	3122047	3125148
gene:Solyc01g009170.3	gene:Solyc01g009170.3	protein_coding	1	3137326	3139805
gene:Solyc01g009180.3	gene:Solyc01g009180.3	protein_coding	1	3162892	3168685
gene:Solyc01g009190.2	gene:Solyc01g009190.2	protein_coding	1	3170922	3173509
gene:Solyc01g009200.3	gene:Solyc01g009200.3	protein_coding	1	3174124	3175775
gene:Solyc01g009210.2	gene:Solyc01g009210.2	protein_coding	1	3174124	3178116
gene:Solyc01g009215.1	gene:Solyc01g009215.1	protein_coding	1	3177341	3178737
gene:Solyc01g009220.3	gene:Solyc01g009220.3	protein_coding	1	3179923	3181620
gene:Solyc01g009230.3	gene:Solyc01g009230.3	protein_coding	1	3187257	3187659
gene:Solyc01g009235.1	gene:Solyc01g009235.1	protein_coding	1	3187705	3195705
gene:Solyc01g009240.3	gene:Solyc01g009240.3	protein_coding	1	3202575	3207281
gene:ENSRNA050028605	gene:ENSRNA050028605	tRNA	1	3208038	3208109
gene:Solyc01g009245.1	gene:Solyc01g009245.1	protein_coding	1	3208321	3211020
gene:Solyc01g009250.3	gene:Solyc01g009250.3	protein_coding	1	3212493	3213221
gene:ENSRNA050028688	gene:ENSRNA050028688	tRNA	1	3214380	3214459
gene:Solyc01g009260.1	gene:Solyc01g009260.1	protein_coding	1	3222497	3223912
gene:Solyc01g009270.1	gene:Solyc01g009270.1	protein_coding	1	3225642	3227063
gene:Solyc01g009280.3	gene:Solyc01g009280.3	protein_coding	1	3236292	3253968
gene:Solyc01g009290.3	gene:Solyc01g009290.3	protein_coding	1	3257578	3269975
gene:Solyc01g009300.3	gene:Solyc01g009300.3	protein_coding	1	3271074	3279040
gene:Solyc01g009303.1	gene:Solyc01g009303.1	protein_coding	1	3347872	3349097
gene:Solyc01g009307.1	gene:Solyc01g009307.1	protein_coding	1	3350202	3358218
gene:ENSRNA050028608	gene:ENSRNA050028608	tRNA	1	3416460	3416533
gene:Solyc01g009310.3	gene:Solyc01g009310.3	protein_coding	1	3419721	3429000
gene:Solyc01g009320.2	gene:Solyc01g009320.2	protein_coding	1	3434595	3437210
gene:Solyc01g009330.1	gene:Solyc01g009330.1	protein_coding	1	3449009	3450289
gene:Solyc01g009335.1	gene:Solyc01g009335.1	protein_coding	1	3465892	3466665
gene:Solyc01g009340.3	gene:Solyc01g009340.3	protein_coding	1	3472635	3476824
gene:Solyc01g009370.2	gene:Solyc01g009370.2	protein_coding	1	3491264	3498232
gene:Solyc01g009380.3	gene:Solyc01g009380.3	protein_coding	1	3506028	3525554
gene:Solyc01g009390.3	gene:Solyc01g009390.3	protein_coding	1	3528801	3535062
gene:Solyc01g009400.3	gene:Solyc01g009400.3	protein_coding	1	3540574	3549443
gene:Solyc01g009430.3	gene:Solyc01g009430.3	protein_coding	1	3546792	3570152
gene:Solyc01g009420.3	gene:Solyc01g009420.3	protein_coding	1	3555650	3560574
gene:ENSRNA050028686	gene:ENSRNA050028686	tRNA	1	3563213	3563295
gene:ENSRNA050028610	gene:ENSRNA050028610	tRNA	1	3591319	3591399
gene:Solyc01g009440.2	gene:Solyc01g009440.2	protein_coding	1	3596706	3597248
gene:Solyc01g009470.2	gene:Solyc01g009470.2	protein_coding	1	3610467	3633992
gene:Solyc01g009480.3	gene:Solyc01g009480.3	protein_coding	1	3636696	3640739
gene:Solyc01g009490.1	gene:Solyc01g009490.1	protein_coding	1	3659103	3659537
gene:Solyc01g009500.3	gene:Solyc01g009500.3	protein_coding	1	3673460	3683804
gene:Solyc01g009510.2	gene:Solyc01g009510.2	protein_coding	1	3706287	3712784
gene:Solyc01g009520.3	gene:Solyc01g009520.3	protein_coding	1	3714708	3718066
gene:Solyc01g009530.1	gene:Solyc01g009530.1	protein_coding	1	3718383	3719639
gene:Solyc01g009540.1	gene:Solyc01g009540.1	protein_coding	1	3719706	3719993
gene:Solyc01g009550.1	gene:Solyc01g009550.1	protein_coding	1	3743981	3744244
gene:Solyc01g009560.1	gene:Solyc01g009560.1	protein_coding	1	3747484	3748390
gene:Solyc01g009565.1	gene:Solyc01g009565.1	protein_coding	1	3755515	3756183
gene:Solyc01g009580.2	gene:Solyc01g009580.2	protein_coding	1	3762292	3764615
gene:Solyc01g009590.3	gene:Solyc01g009590.3	protein_coding	1	3765065	3766335
gene:Solyc01g009600.3	gene:Solyc01g009600.3	protein_coding	1	3767097	3771753
gene:Solyc01g009610.3	gene:Solyc01g009610.3	protein_coding	1	3776238	3780779
gene:Solyc01g009620.3	gene:Solyc01g009620.3	protein_coding	1	3786757	3796527
gene:Solyc01g009630.3	gene:Solyc01g009630.3	protein_coding	1	3799043	3808072
gene:Solyc01g009635.1	gene:Solyc01g009635.1	protein_coding	1	3813238	3815307
gene:Solyc01g009640.2	gene:Solyc01g009640.2	protein_coding	1	3815885	3816190
gene:Solyc01g009645.1	gene:Solyc01g009645.1	protein_coding	1	3821591	3824469
gene:Solyc01g009660.2	gene:Solyc01g009660.2	protein_coding	1	3830916	3833739
gene:ENSRNA050028684	gene:ENSRNA050028684	tRNA	1	3837830	3837901
gene:Solyc01g009670.3	gene:Solyc01g009670.3	protein_coding	1	3841546	3847938
gene:Solyc01g009680.3	gene:Solyc01g009680.3	protein_coding	1	3901629	3909063
gene:Solyc01g009690.2	gene:Solyc01g009690.2	nontranslating_CDS	1	3906466	3915149
gene:Solyc01g009695.1	gene:Solyc01g009695.1	protein_coding	1	3910956	3911274
gene:Solyc01g009700.2	gene:Solyc01g009700.2	protein_coding	1	3912982	3916220
gene:Solyc01g009710.1	gene:Solyc01g009710.1	protein_coding	1	3921296	3921637
gene:Solyc01g009715.1	gene:Solyc01g009715.1	protein_coding	1	3923978	3934692
gene:Solyc01g009730.2	gene:Solyc01g009730.2	protein_coding	1	3966238	3982582
gene:Solyc01g009740.2	gene:Solyc01g009740.2	protein_coding	1	4032844	4038809
gene:Solyc01g009745.1	gene:Solyc01g009745.1	protein_coding	1	4039646	4039660
gene:Solyc01g009750.3	gene:Solyc01g009750.3	protein_coding	1	4056282	4060684
gene:Solyc01g009760.3	gene:Solyc01g009760.3	protein_coding	1	4072551	4074951
gene:Solyc01g009770.3	gene:Solyc01g009770.3	protein_coding	1	4089844	4093600
gene:Solyc01g009780.3	gene:Solyc01g009780.3	protein_coding	1	4139250	4142714
gene:Solyc01g009790.1	gene:Solyc01g009790.1	protein_coding	1	4175225	4175386
gene:Solyc01g009810.3	gene:Solyc01g009810.3	protein_coding	1	4185117	4189144
gene:Solyc01g009820.3	gene:Solyc01g009820.3	protein_coding	1	4193880	4200804
gene:Solyc01g009830.3	gene:Solyc01g009830.3	protein_coding	1	4259070	4263406
gene:Solyc01g009840.2	gene:Solyc01g009840.2	protein_coding	1	4273266	4274481
gene:Solyc01g009845.1	gene:Solyc01g009845.1	protein_coding	1	4303093	4309896
gene:Solyc01g009860.3	gene:Solyc01g009860.3	protein_coding	1	4316069	4318203
gene:ENSRNA050029591	gene:ENSRNA050029591	SRP_RNA	1	4336288	4336366
gene:Solyc01g009870.3	gene:Solyc01g009870.3	protein_coding	1	4338210	4342363
gene:Solyc01g009880.2	gene:Solyc01g009880.2	protein_coding	1	4346967	4349109
gene:Solyc01g009890.1	gene:Solyc01g009890.1	protein_coding	1	4358475	4358867
gene:Solyc01g009900.3	gene:Solyc01g009900.3	protein_coding	1	4395715	4396077
gene:Solyc01g009910.1	gene:Solyc01g009910.1	protein_coding	1	4413265	4413627
gene:Solyc01g009920.2	gene:Solyc01g009920.2	protein_coding	1	4423526	4428529
gene:Solyc01g009930.2	gene:Solyc01g009930.2	protein_coding	1	4456907	4459316
gene:Solyc01g009935.1	gene:Solyc01g009935.1	protein_coding	1	4464693	4465142
gene:Solyc01g009940.1	gene:Solyc01g009940.1	protein_coding	1	4477861	4480999
gene:Solyc01g009960.3	gene:Solyc01g009960.3	protein_coding	1	4487771	4490190
gene:Solyc01g009970.3	gene:Solyc01g009970.3	protein_coding	1	4509210	4513148
gene:ENSRNA050028612	gene:ENSRNA050028612	tRNA	1	4513205	4513278
gene:Solyc01g009973.1	gene:Solyc01g009973.1	protein_coding	1	4516566	4518124
gene:Solyc01g009975.1	gene:Solyc01g009975.1	protein_coding	1	4518220	4521033
gene:Solyc01g009977.1	gene:Solyc01g009977.1	protein_coding	1	4524008	4525701
gene:Solyc01g009990.3	gene:Solyc01g009990.3	protein_coding	1	4530469	4534632
gene:Solyc01g010000.3	gene:Solyc01g010000.3	protein_coding	1	4548281	4551904
gene:Solyc01g010020.3	gene:Solyc01g010020.3	protein_coding	1	4593805	4594290
gene:Solyc01g010030.3	gene:Solyc01g010030.3	protein_coding	1	4595128	4607332
gene:Solyc01g010035.1	gene:Solyc01g010035.1	protein_coding	1	4597476	4600523
gene:Solyc01g010050.3	gene:Solyc01g010050.3	protein_coding	1	4619915	4623499
gene:Solyc01g010055.1	gene:Solyc01g010055.1	protein_coding	1	4620999	4621970
gene:Solyc01g010060.2	gene:Solyc01g010060.2	protein_coding	1	4623523	4624224
gene:Solyc01g010065.1	gene:Solyc01g010065.1	protein_coding	1	4698396	4700634
gene:Solyc01g010080.3	gene:Solyc01g010080.3	protein_coding	1	4736565	4747053
gene:Solyc01g010083.1	gene:Solyc01g010083.1	protein_coding	1	4757176	4758020
gene:Solyc01g010085.1	gene:Solyc01g010085.1	protein_coding	1	4770543	4771456
gene:Solyc01g010087.1	gene:Solyc01g010087.1	protein_coding	1	4773476	4775241
gene:Solyc01g010130.3	gene:Solyc01g010130.3	protein_coding	1	4804977	4806552
gene:Solyc01g010135.1	gene:Solyc01g010135.1	protein_coding	1	4805181	4809815
gene:Solyc01g010140.1	gene:Solyc01g010140.1	protein_coding	1	4818143	4819924
gene:ENSRNA050028681	gene:ENSRNA050028681	tRNA	1	4853724	4853796
gene:Solyc01g010150.3	gene:Solyc01g010150.3	protein_coding	1	4875000	4879663
gene:Solyc01g010160.3	gene:Solyc01g010160.3	protein_coding	1	4884570	4885380
gene:Solyc01g010165.1	gene:Solyc01g010165.1	protein_coding	1	4886603	4888502
gene:Solyc01g010170.2	gene:Solyc01g010170.2	protein_coding	1	4890235	4903656
gene:Solyc01g010180.3	gene:Solyc01g010180.3	protein_coding	1	4911659	4912579
gene:Solyc01g010190.2	gene:Solyc01g010190.2	protein_coding	1	4920302	4921220
gene:Solyc01g010200.3	gene:Solyc01g010200.3	protein_coding	1	4924845	4925703
gene:Solyc01g010210.1	gene:Solyc01g010210.1	protein_coding	1	4928331	4928888
gene:Solyc01g010220.3	gene:Solyc01g010220.3	protein_coding	1	4939361	4940192
gene:Solyc01g010230.2	gene:Solyc01g010230.2	protein_coding	1	4944037	4944699
gene:Solyc01g010240.3	gene:Solyc01g010240.3	protein_coding	1	4964723	4968278
gene:Solyc01g010250.3	gene:Solyc01g010250.3	protein_coding	1	4970117	4972308
gene:Solyc01g010260.3	gene:Solyc01g010260.3	protein_coding	1	4998181	5000146
gene:Solyc01g010270.3	gene:Solyc01g010270.3	protein_coding	1	5000344	5003409
gene:Solyc01g010280.3	gene:Solyc01g010280.3	protein_coding	1	5016269	5017979
gene:Solyc01g010290.3	gene:Solyc01g010290.3	protein_coding	1	5024739	5026834
gene:Solyc01g010295.1	gene:Solyc01g010295.1	protein_coding	1	5027095	5029668
gene:Solyc01g010310.3	gene:Solyc01g010310.3	protein_coding	1	5076715	5077993
gene:Solyc01g010315.1	gene:Solyc01g010315.1	protein_coding	1	5086434	5088779
gene:Solyc01g010350.3	gene:Solyc01g010350.3	protein_coding	1	5093626	5097729
gene:Solyc01g010360.3	gene:Solyc01g010360.3	protein_coding	1	5111047	5114498
gene:Solyc01g010370.3	gene:Solyc01g010370.3	protein_coding	1	5134920	5140792
gene:Solyc01g010390.3	gene:Solyc01g010390.3	protein_coding	1	5199220	5206477
gene:Solyc01g010393.1	gene:Solyc01g010393.1	protein_coding	1	5206803	5208650
gene:Solyc01g010397.1	gene:Solyc01g010397.1	protein_coding	1	5217116	5217871
gene:ENSRNA050028679	gene:ENSRNA050028679	tRNA	1	5224285	5224357
gene:Solyc01g010400.1	gene:Solyc01g010400.1	protein_coding	1	5245627	5246952
gene:Solyc01g010410.3	gene:Solyc01g010410.3	protein_coding	1	5255864	5258224
gene:Solyc01g010415.1	gene:Solyc01g010415.1	protein_coding	1	5264290	5265548
gene:Solyc01g010420.3	gene:Solyc01g010420.3	protein_coding	1	5278737	5279462
gene:Solyc01g010430.3	gene:Solyc01g010430.3	protein_coding	1	5283640	5287279
gene:Solyc01g010440.3	gene:Solyc01g010440.3	protein_coding	1	5287463	5292953
gene:Solyc01g010460.3	gene:Solyc01g010460.3	protein_coding	1	5300822	5303852
gene:Solyc01g010465.1	gene:Solyc01g010465.1	protein_coding	1	5307230	5309729
gene:Solyc01g010480.3	gene:Solyc01g010480.3	protein_coding	1	5308755	5314476
gene:Solyc01g010490.3	gene:Solyc01g010490.3	protein_coding	1	5318432	5320344
gene:Solyc01g010493.1	gene:Solyc01g010493.1	protein_coding	1	5352434	5355987
gene:Solyc01g010497.1	gene:Solyc01g010497.1	protein_coding	1	5369861	5370286
gene:Solyc01g010500.2	gene:Solyc01g010500.2	protein_coding	1	5390938	5395204
gene:Solyc01g010501.1	gene:Solyc01g010501.1	protein_coding	1	5411965	5436028
gene:Solyc01g010502.1	gene:Solyc01g010502.1	protein_coding	1	5413621	5421607
gene:Solyc01g010504.1	gene:Solyc01g010504.1	protein_coding	1	5421796	5424108
gene:Solyc01g010506.1	gene:Solyc01g010506.1	protein_coding	1	5444000	5447707
gene:Solyc01g010508.1	gene:Solyc01g010508.1	protein_coding	1	5450978	5453992
gene:Solyc01g010510.3	gene:Solyc01g010510.3	protein_coding	1	5452443	5455874
gene:Solyc01g010520.3	gene:Solyc01g010520.3	protein_coding	1	5481931	5489694
gene:Solyc01g010525.1	gene:Solyc01g010525.1	protein_coding	1	5484426	5485818
gene:Solyc01g010530.1	gene:Solyc01g010530.1	protein_coding	1	5492993	5494462
gene:Solyc01g010540.3	gene:Solyc01g010540.3	protein_coding	1	5497777	5500679
gene:Solyc01g010550.1	gene:Solyc01g010550.1	protein_coding	1	5502248	5502932
gene:Solyc01g010570.3	gene:Solyc01g010570.3	protein_coding	1	5525287	5530171
gene:Solyc01g010580.3	gene:Solyc01g010580.3	protein_coding	1	5534842	5537692
gene:Solyc01g010590.2	gene:Solyc01g010590.2	protein_coding	1	5539229	5545013
gene:Solyc01g010600.3	gene:Solyc01g010600.3	protein_coding	1	5551403	5554065
gene:Solyc01g010640.3	gene:Solyc01g010640.3	protein_coding	1	5589679	5590631
gene:Solyc01g010650.3	gene:Solyc01g010650.3	protein_coding	1	5598793	5604422
gene:Solyc01g010660.3	gene:Solyc01g010660.3	protein_coding	1	5617546	5624172
gene:Solyc01g010670.2	gene:Solyc01g010670.2	protein_coding	1	5635586	5636921
gene:Solyc01g010690.1	gene:Solyc01g010690.1	protein_coding	1	5648187	5649704
gene:Solyc01g010700.3	gene:Solyc01g010700.3	protein_coding	1	5669730	5674443
gene:Solyc01g010710.3	gene:Solyc01g010710.3	protein_coding	1	5683851	5684412
gene:Solyc01g010720.3	gene:Solyc01g010720.3	protein_coding	1	5687266	5702925
gene:Solyc01g010740.3	gene:Solyc01g010740.3	protein_coding	1	5721338	5725249
gene:Solyc01g010750.3	gene:Solyc01g010750.3	protein_coding	1	5726468	5731640
gene:ENSRNA050029557	gene:ENSRNA050029557	snRNA	1	5756567	5756669
gene:Solyc01g010760.3	gene:Solyc01g010760.3	protein_coding	1	5764955	5769427
gene:Solyc01g010770.3	gene:Solyc01g010770.3	protein_coding	1	5766511	5772212
gene:Solyc01g010780.3	gene:Solyc01g010780.3	protein_coding	1	5774785	5781530
gene:Solyc01g010790.1	gene:Solyc01g010790.1	protein_coding	1	5790210	5791274
gene:Solyc01g010793.1	gene:Solyc01g010793.1	protein_coding	1	5790660	5793549
gene:Solyc01g010797.1	gene:Solyc01g010797.1	protein_coding	1	5794495	5796716
gene:Solyc01g010810.3	gene:Solyc01g010810.3	protein_coding	1	6150811	6156685
gene:ENSRNA050028677	gene:ENSRNA050028677	tRNA	1	6155523	6155594
gene:Solyc01g010820.3	gene:Solyc01g010820.3	protein_coding	1	6162834	6171645
gene:Solyc01g010830.3	gene:Solyc01g010830.3	protein_coding	1	6171975	6175361
gene:Solyc01g010835.1	gene:Solyc01g010835.1	protein_coding	1	6178298	6180410
gene:Solyc01g010840.1	gene:Solyc01g010840.1	protein_coding	1	6222361	6222594
gene:Solyc01g010850.1	gene:Solyc01g010850.1	protein_coding	1	6235251	6235529
gene:Solyc01g010860.3	gene:Solyc01g010860.3	protein_coding	1	6243927	6248352
gene:Solyc01g010870.3	gene:Solyc01g010870.3	protein_coding	1	6249808	6256909
gene:Solyc01g010880.3	gene:Solyc01g010880.3	protein_coding	1	6258522	6263981
gene:Solyc01g010890.3	gene:Solyc01g010890.3	protein_coding	1	6284903	6290113
gene:Solyc01g010900.3	gene:Solyc01g010900.3	protein_coding	1	6296248	6301352
gene:Solyc01g010910.2	gene:Solyc01g010910.2	protein_coding	1	6376751	6381062
gene:Solyc01g010930.3	gene:Solyc01g010930.3	protein_coding	1	6383254	6417174
gene:Solyc01g010933.1	gene:Solyc01g010933.1	protein_coding	1	6389421	6391807
gene:Solyc01g010937.1	gene:Solyc01g010937.1	protein_coding	1	6416524	6422425
gene:Solyc01g010940.3	gene:Solyc01g010940.3	protein_coding	1	6437379	6442989
gene:Solyc01g010950.3	gene:Solyc01g010950.3	protein_coding	1	6444329	6457538
