Gene	Name	Type	Chr	Start	End
gene:AT1G02900	RALF1-201	protein_coding	1	653604	654457
gene:AT1G02910	LPA1-201	protein_coding	1	655568	658190
gene:AT1G02910	LPA1-202	protein_coding	1	655568	658216
gene:AT1G02920	GSTF7-201	protein_coding	1	658578	659980
gene:AT1G02930	GSTF6-201	protein_coding	1	661088	662475
gene:AT1G02930	GSTF6-202	protein_coding	1	661309	662456
gene:AT1G02940	GSTF5-201	protein_coding	1	662963	664290
gene:AT1G02940	GSTF5-202	protein_coding	1	662979	664261
gene:AT1G02940	GSTF5-203	protein_coding	1	663021	664128
gene:AT1G02940	GSTF5-204	protein_coding	1	663079	664222
gene:AT1G02950	GSTF4-201	protein_coding	1	665119	666471
gene:AT1G02950	GSTF4-202	protein_coding	1	665133	666453
gene:AT1G02950	GSTF4-203	protein_coding	1	665152	666451
gene:AT1G02950	GSTF4-204	protein_coding	1	665168	666451
gene:AT1G02950	GSTF4-205	protein_coding	1	665168	666452
gene:AT1G02952	AT1G02952-201	lncRNA	1	665354	666367
gene:AT1G02952	AT1G02952-202	lncRNA	1	665881	666136
gene:AT1G02960	AT1G02960-201	protein_coding	1	666807	669919
gene:AT1G02960	AT1G02960-203	protein_coding	1	666807	669919
gene:AT1G02960	AT1G02960-206	protein_coding	1	666807	669919
gene:AT1G02960	AT1G02960-202	protein_coding	1	666807	669919
gene:AT1G02960	AT1G02960-204	protein_coding	1	666807	669919
gene:AT1G02960	AT1G02960-205	protein_coding	1	666807	669919
gene:AT1G02965	AT1G02965-201	protein_coding	1	671661	672814
gene:AT1G02970	WEE1-201	protein_coding	1	673306	676419
gene:AT1G02980	CUL2-201	protein_coding	1	677360	681334
gene:AT1G02980	CUL2-202	protein_coding	1	677869	681378
gene:AT1G02990	AT1G02990-201	protein_coding	1	681331	687368
gene:AT1G02990	AT1G02990-202	protein_coding	1	681369	687385
gene:AT1G02990	AT1G02990-203	protein_coding	1	681373	687315
gene:AT1G02990	AT1G02990-204	protein_coding	1	681396	687315
gene:AT1G02990	AT1G02990-206	protein_coding	1	681396	687315
gene:AT1G02990	AT1G02990-205	protein_coding	1	681396	687315
gene:AT1G03000	PEX6-201	protein_coding	1	687795	692660
gene:AT1G03010	AT1G03010-201	protein_coding	1	693190	696504
gene:AT1G03010	AT1G03010-202	protein_coding	1	693934	696504
gene:AT1G03010	AT1G03010-203	protein_coding	1	693988	696441
gene:AT1G03020	AT1G03020-201	protein_coding	1	697919	698591
gene:AT1G03030	AT1G03030-201	protein_coding	1	701365	703864
gene:AT1G03030	AT1G03030-202	protein_coding	1	701463	703929
gene:AT1G03040	AT1G03040-201	protein_coding	1	703847	706689
gene:AT1G03040	AT1G03040-202	protein_coding	1	703849	706664
gene:AT1G03040	AT1G03040-203	protein_coding	1	703906	706630
gene:AT1G03050	AT1G03050-201	protein_coding	1	707485	710041
gene:AT1G03055	D27-201	protein_coding	1	710018	711857
gene:AT1G03055	D27-202	protein_coding	1	710063	711857
gene:AT1G03060	SPI-201	protein_coding	1	712440	727540
gene:AT1G03060	SPI-202	protein_coding	1	712457	727553
gene:AT1G03060	SPI-203	protein_coding	1	712473	726891
gene:AT1G03060	SPI-204	protein_coding	1	712473	727157
gene:AT1G03070	AT1G03070-201	protein_coding	1	729830	731565
gene:AT1G03070	AT1G03070-203	protein_coding	1	729830	731565
gene:AT1G03070	AT1G03070-202	protein_coding	1	729830	731565
gene:AT1G03080	NET1D-201	protein_coding	1	731554	738234
gene:AT1G03080	NET1D-202	protein_coding	1	731592	738306
gene:AT1G03080	NET1D-203	protein_coding	1	731611	738056
gene:AT1G03090	MCCA-201	protein_coding	1	739544	744184
gene:AT1G03090	MCCA-202	protein_coding	1	739678	744184
gene:AT1G04157	AT1G04157-201	lncRNA	1	742298	742522
gene:AT1G03100	AT1G03100-201	protein_coding	1	743885	746701
gene:AT1G04163	AT1G04163-201	lncRNA	1	744724	746147
gene:AT1G03103	AT1G03103-201	protein_coding	1	747197	748057
gene:AT1G03106	AT1G03106-201	protein_coding	1	748101	749034
gene:AT1G03110	TRM82-201	protein_coding	1	749246	751976
gene:AT1G03120	RAB28-201	protein_coding	1	752191	753140
gene:AT1G03120	RAB28-202	protein_coding	1	752224	753140
gene:AT1G03130	PSAD-2-201	protein_coding	1	753307	754262
gene:AT1G03140	AT1G03140-201	protein_coding	1	754261	756303
gene:AT1G03150	AT1G03150-201	protein_coding	1	756414	758678
gene:AT1G04167	AT1G04167-201	lncRNA	1	760884	761099
gene:AT1G03160	FZL-202	protein_coding	1	761261	766194
gene:AT1G03160	FZL-201	protein_coding	1	761261	766194
gene:AT1G03160	FZL-203	protein_coding	1	761282	766158
gene:AT1G03160	FZL-204	protein_coding	1	761282	766168
gene:AT1G03165	AT1G03165-201	protein_coding	1	766336	767324
gene:AT1G04173	AT1G04173-201	lncRNA	1	767037	767385
gene:AT1G03170	FAF2-201	protein_coding	1	768376	770684
gene:AT1G03180	AT1G03180-201	protein_coding	1	773358	775362
gene:AT1G03180	AT1G03180-202	protein_coding	1	773358	775362
gene:AT1G03180	AT1G03180-203	protein_coding	1	773361	775362
gene:AT1G03180	AT1G03180-204	protein_coding	1	773377	775344
gene:AT1G03180	AT1G03180-205	protein_coding	1	773378	775344
gene:AT1G03180	AT1G03180-206	protein_coding	1	773411	775344
gene:AT1G03190	UVH6-201	protein_coding	1	775527	780044
gene:AT1G03190	UVH6-202	protein_coding	1	775622	780062
gene:AT1G04177	AT1G04177-201	lncRNA	1	780107	780409
gene:AT1G03200	AT1G03200-201	protein_coding	1	780519	782946
gene:AT1G03210	AT1G03210-201	protein_coding	1	782904	784346
gene:AT1G03210	AT1G03210-202	protein_coding	1	782904	784346
gene:AT1G03220	AT1G03220-201	protein_coding	1	786832	788722
gene:AT1G03230	AT1G03230-201	protein_coding	1	789820	791689
gene:AT1G03240	AT1G03240-201	protein_coding	1	792222	793060
gene:AT1G03250	AT1G03250-201	protein_coding	1	793315	795069
gene:AT1G03250	AT1G03250-202	protein_coding	1	793316	795403
gene:AT1G03250	AT1G03250-203	protein_coding	1	793318	795376
gene:AT1G03250	AT1G03250-204	protein_coding	1	793359	795376
gene:AT1G03260	AT1G03260-201	protein_coding	1	795449	798491
gene:AT1G03270	AT1G03270-201	protein_coding	1	799115	802625
gene:AT1G03280	AT1G03280-201	protein_coding	1	802970	807066
gene:AT1G03280	AT1G03280-202	protein_coding	1	802988	807066
gene:AT1G03280	AT1G03280-203	protein_coding	1	803010	807066
gene:AT1G03290	AT1G03290-201	protein_coding	1	807361	813216
gene:AT1G03290	AT1G03290-202	protein_coding	1	807376	810873
gene:AT1G03290	AT1G03290-203	protein_coding	1	807379	813216
gene:AT1G03290	AT1G03290-204	protein_coding	1	807396	810857
gene:AT1G03290	AT1G03290-205	protein_coding	1	807396	810857
gene:AT1G03290	AT1G03290-206	protein_coding	1	807396	813216
gene:AT1G03300	ATDUF1-201	protein_coding	1	811033	813086
gene:AT1G03310	DBE1-201	protein_coding	1	813413	816812
gene:AT1G03310	DBE1-202	protein_coding	1	813413	816812
gene:AT1G03320	AT1G03320-201	protein_coding	1	816989	817767
gene:AT1G03325	AT1G03325-201	protein_coding	1	817053	817178
gene:AT1G03330	LSM2-201	protein_coding	1	817934	819563
gene:AT1G03340	AT1G03340-201	protein_coding	1	819612	821476
gene:AT1G03350	AT1G03350-201	protein_coding	1	822582	824410
gene:AT1G03360	RRP4-201	protein_coding	1	824517	826399
gene:AT1G03365	AT1G03365-201	protein_coding	1	826523	830393
gene:AT1G03365	AT1G03365-202	protein_coding	1	826569	830383
gene:AT1G03370	AT1G03370-201	protein_coding	1	830550	835411
gene:AT1G03370	AT1G03370-202	protein_coding	1	830550	835411
gene:AT1G03380	ATG18G-201	protein_coding	1	835767	841373
gene:AT1G03390	AT1G03390-201	protein_coding	1	841033	842418
gene:AT1G03395	AT1G03395-201	protein_coding	1	841677	842158
gene:AT1G03400	AT1G03400-201	protein_coding	1	842659	844251
gene:AT1G03400	AT1G03400-202	protein_coding	1	842712	844237
gene:AT1G03410	2A6-201	protein_coding	1	844436	846463
gene:AT1G03410	2A6-202	protein_coding	1	844436	847683
gene:AT1G04183	AT1G04183-201	lncRNA	1	845677	847683
gene:AT1G03430	AHP5-202	protein_coding	1	847793	849621
gene:AT1G03430	AHP5-201	protein_coding	1	847793	849621
gene:AT1G03440	AT1G03440-201	protein_coding	1	852151	854297
gene:AT1G03445	BSU1-201	protein_coding	1	854410	859701
gene:AT1G03445	BSU1-202	protein_coding	1	854710	859701
gene:AT1G03457	AT1G03457-201	protein_coding	1	860761	863612
gene:AT1G03457	AT1G03457-203	protein_coding	1	860762	864372
gene:AT1G03457	AT1G03457-202	protein_coding	1	860762	864372
gene:AT1G03470	NET3A-201	protein_coding	1	865895	867705
gene:AT1G03470	NET3A-202	protein_coding	1	865908	867733
gene:AT1G03470	NET3A-203	protein_coding	1	865911	867733
gene:AT1G03470	NET3A-204	protein_coding	1	865915	867733
gene:AT1G03475	LIN2-201	protein_coding	1	868853	871308
gene:AT1G03490	NAC006-201	protein_coding	1	871874	872906
gene:AT1G03495	AT1G03495-201	protein_coding	1	873166	874476
gene:AT1G04187	AT1G04187-201	snoRNA	1	875056	875189
gene:AT1G04193	AT1G04193-201	snoRNA	1	875224	875340
gene:AT1G03502	AT1G03502-201	snoRNA	1	875358	875471
gene:AT1G03506	AT1G03506-201	snoRNA	1	875518	875604
gene:AT1G04197	AT1G04197-201	snoRNA	1	875679	875823
gene:AT1G03510	AT1G03510-201	protein_coding	1	876087	877556
gene:AT1G03515	AT1G03515.1.exon1	tRNA	1	877648	877719
gene:AT1G03520	AT1G03520-201	protein_coding	1	877861	880259
gene:AT1G03520	AT1G03520-202	protein_coding	1	877862	880158
gene:AT1G03530	NAF1-201	protein_coding	1	880384	883599
gene:AT1G03540	AT1G03540-201	protein_coding	1	883683	885611
gene:AT1G03550	SCAMP4-201	protein_coding	1	885623	887303
gene:AT1G03550	SCAMP4-202	protein_coding	1	885623	887412
gene:AT1G03550	SCAMP4-203	protein_coding	1	885623	887956
gene:AT1G03545	AT1G03545-201	lncRNA	1	885941	887906
gene:AT1G03545	AT1G03545-202	lncRNA	1	885941	887972
gene:AT1G03550	SCAMP4-204	protein_coding	1	885993	887778
gene:AT1G03550	SCAMP4-205	protein_coding	1	886148	887778
gene:AT1G03550	SCAMP4-206	protein_coding	1	886389	887778
gene:AT1G03550	SCAMP4-207	protein_coding	1	886527	887778
gene:AT1G03560	AT1G03560-201	protein_coding	1	890155	892492
gene:AT1G03570	AT1G03570.1.exon1	tRNA	1	892514	892585
gene:AT1G03590	AT1G03590-201	protein_coding	1	894238	897718
gene:AT1G03600	PSB27-201	protein_coding	1	898480	899794
gene:AT1G03610	AT1G03610-202	protein_coding	1	900732	903070
gene:AT1G03610	AT1G03610-201	protein_coding	1	900732	903070
gene:AT1G03620	AT1G03620-201	protein_coding	1	904032	906803
gene:AT1G03620	AT1G03620-204	protein_coding	1	904032	906803
gene:AT1G03620	AT1G03620-202	protein_coding	1	904032	906803
gene:AT1G03620	AT1G03620-203	protein_coding	1	904032	906803
gene:AT1G03620	AT1G03620-205	protein_coding	1	904117	907273
gene:AT1G03620	AT1G03620-206	protein_coding	1	904172	906653
gene:AT1G03620	AT1G03620-207	protein_coding	1	904172	906653
gene:AT1G03620	AT1G03620-210	protein_coding	1	904172	907511
gene:AT1G03620	AT1G03620-208	protein_coding	1	904172	907511
gene:AT1G03620	AT1G03620-209	protein_coding	1	904172	907511
gene:AT1G03620	AT1G03620-211	protein_coding	1	904172	907643
gene:AT1G03620	AT1G03620-212	protein_coding	1	904198	906846
gene:AT1G03620	AT1G03620-213	protein_coding	1	904214	907151
gene:AT1G03630	POR C-201	protein_coding	1	907523	909650
gene:AT1G03630	POR C-202	protein_coding	1	907651	909376
gene:AT1G03640	AT1G03640.1.exon1	tRNA	1	909811	909883
gene:AT1G03650	AT1G03650-201	protein_coding	1	910023	911292
gene:AT1G03660	AT1G03660-201	protein_coding	1	911310	913808
gene:AT1G03660	AT1G03660-202	protein_coding	1	911311	912265
gene:AT1G04203	AT1G04203-201	lncRNA	1	913390	913595
gene:AT1G03670	AT1G03670-201	protein_coding	1	914222	916222
gene:AT1G03680	THM1-201	protein_coding	1	916772	918064
gene:AT1G03687	AT1G03687-201	protein_coding	1	918285	920592
gene:AT1G03687	AT1G03687-202	protein_coding	1	918299	920488
gene:AT1G03700	AT1G03700-201	protein_coding	1	920950	922098
gene:AT1G03710	AT1G03710-201	protein_coding	1	923390	924730
gene:AT1G03710	AT1G03710-202	protein_coding	1	923426	924355
gene:AT1G03720	AT1G03720-201	protein_coding	1	924896	926373
gene:AT1G03720	AT1G03720-202	protein_coding	1	924996	926373
gene:AT1G04207	AT1G04207-201	lncRNA	1	926989	927200
gene:AT1G03730	AT1G03730-201	protein_coding	1	930715	931985
gene:AT1G03740	AT1G03740-201	protein_coding	1	933426	937152
gene:AT1G03740	AT1G03740-202	protein_coding	1	933444	937043
gene:AT1G04213	AT1G04213-201	snoRNA	1	937032	937141
gene:AT1G03743	AT1G03743-201	snoRNA	1	937207	937287
gene:AT1G03746	AT1G03746-201	snoRNA	1	937401	937485
gene:AT1G03750	SWI2-201	protein_coding	1	937826	941162
gene:AT1G03760	AT1G03760-201	protein_coding	1	941062	943377
gene:AT1G03770	RING1B-201	protein_coding	1	944572	947483
gene:AT1G03770	RING1B-203	protein_coding	1	944577	947598
gene:AT1G03770	RING1B-202	protein_coding	1	944577	947598
gene:AT1G03770	RING1B-204	protein_coding	1	944591	947682
gene:AT1G03770	RING1B-205	protein_coding	1	944595	947598
gene:AT1G03770	RING1B-206	protein_coding	1	944983	947598
gene:AT1G03780	TPX2-201	protein_coding	1	947520	951827
gene:AT1G03780	TPX2-202	protein_coding	1	947556	951850
gene:AT1G03780	TPX2-203	protein_coding	1	947658	951730
gene:AT1G03790	SOM-201	protein_coding	1	954290	956144
gene:AT1G03800	ERF10-201	protein_coding	1	957104	958383
gene:AT1G03810	AT1G03810-201	protein_coding	1	958759	959609
gene:AT1G03820	AT1G03820-201	protein_coding	1	959790	960916
gene:AT1G03830	AT1G03830-201	protein_coding	1	961684	966790
gene:AT1G03830	AT1G03830-202	protein_coding	1	962033	966704
gene:AT1G03840	MGP-201	protein_coding	1	967470	970334
gene:AT1G03840	MGP-202	protein_coding	1	967521	970058
gene:AT1G03850	GRXS13-201	protein_coding	1	975871	977911
gene:AT1G03850	GRXS13-202	protein_coding	1	975880	977761
gene:AT1G03850	GRXS13-203	protein_coding	1	977102	977853
gene:AT1G03860	PHB2-201	protein_coding	1	979307	982002
gene:AT1G03860	PHB2-202	protein_coding	1	979308	981795
gene:AT1G03860	PHB2-203	protein_coding	1	979308	981868
gene:AT1G03870	FLA9-201	protein_coding	1	982381	983544
gene:AT1G03880	CRU2-201	protein_coding	1	985751	988146
gene:AT1G03890	AT1G03890-201	protein_coding	1	989198	991020
gene:AT1G03900	ABCI18-201	protein_coding	1	991106	993126
gene:AT1G03905	ABCI19-201	protein_coding	1	993400	995803
gene:AT1G03905	ABCI19-204	protein_coding	1	993400	995989
gene:AT1G03905	ABCI19-203	protein_coding	1	993400	995989
gene:AT1G03905	ABCI19-202	protein_coding	1	993400	995989
gene:AT1G03910	AT1G03910-201	protein_coding	1	996076	1000629
gene:AT1G03910	AT1G03910-202	protein_coding	1	996115	1000437
gene:AT1G03920	AT1G03920-202	protein_coding	1	1001116	1004410
gene:AT1G03920	AT1G03920-203	protein_coding	1	1001116	1004410
gene:AT1G03920	AT1G03920-201	protein_coding	1	1001116	1004410
gene:AT1G03930	ADK1-201	protein_coding	1	1004688	1008370
gene:AT1G04217	AT1G04217-201	snoRNA	1	1008592	1008735
gene:AT1G03935	AT1G03935-201	snoRNA	1	1008810	1008896
gene:AT1G04223	AT1G04223-201	snoRNA	1	1009073	1009189
gene:AT1G03940	AT1G03940-201	protein_coding	1	1009228	1011145
gene:AT1G04227	AT1G04227-201	snoRNA	1	1009249	1009356
gene:AT1G03950	VPS2.3-201	protein_coding	1	1011151	1013365
gene:AT1G03960	AT1G03960-201	protein_coding	1	1013643	1017929
gene:AT1G03960	AT1G03960-203	protein_coding	1	1013652	1017957
gene:AT1G03960	AT1G03960-202	protein_coding	1	1013652	1017957
gene:AT1G03960	AT1G03960-204	protein_coding	1	1013653	1017929
gene:AT1G03960	AT1G03960-205	protein_coding	1	1013685	1017929
gene:AT1G03960	AT1G03960-206	protein_coding	1	1013711	1017929
gene:AT1G03960	AT1G03960-207	protein_coding	1	1014914	1017929
gene:AT1G03970	GBF4-201	protein_coding	1	1018058	1019247
gene:AT1G04233	AT1G04233-201	lncRNA	1	1018123	1018514
gene:AT1G03980	PCS2-201	protein_coding	1	1019311	1021276
gene:AT1G03980	PCS2-203	protein_coding	1	1019311	1022108
gene:AT1G03980	PCS2-202	protein_coding	1	1019311	1022108
gene:AT1G03980	PCS2-204	protein_coding	1	1019871	1022108
gene:AT1G03982	AT1G03982-201	protein_coding	1	1022251	1023719
gene:AT1G03990	AT1G03990-201	protein_coding	1	1024740	1027616
gene:AT1G04000	AT1G04000-201	protein_coding	1	1027853	1029119
gene:AT1G04010	PSAT1-201	protein_coding	1	1030957	1036264
gene:AT1G04020	BARD1-201	protein_coding	1	1036493	1040262
gene:AT1G04020	BARD1-202	protein_coding	1	1036537	1040224
gene:AT1G04030	AT1G04030-201	protein_coding	1	1040375	1042892
gene:AT1G04030	AT1G04030-202	protein_coding	1	1040383	1042313
gene:AT1G04040	AT1G04040-201	protein_coding	1	1042362	1043887
gene:AT1G04237	AT1G04237-201	lncRNA	1	1043118	1043415
gene:AT1G04050	SUVR1-201	protein_coding	1	1045598	1048979
gene:AT1G04050	SUVR1-202	protein_coding	1	1045598	1049477
gene:AT1G04050	SUVR1-203	protein_coding	1	1045598	1049864
gene:AT1G04070	TOM22-I-201	protein_coding	1	1050505	1051194
gene:AT1G04080	PRP39-201	protein_coding	1	1051312	1056827
gene:AT1G04080	PRP39-202	protein_coding	1	1051343	1056819
gene:AT1G04080	PRP39-203	protein_coding	1	1051534	1056765
gene:AT1G04080	PRP39-204	protein_coding	1	1052752	1056751
gene:AT1G04080	PRP39-205	protein_coding	1	1052753	1056751
gene:AT1G04090	AT1G04090-201	protein_coding	1	1057041	1059454
gene:AT1G04100	IAA10-201	protein_coding	1	1059470	1061209
gene:AT1G04105	AT1G04105-201	protein_coding	1	1059730	1060348
gene:AT1G04110	SDD1-201	protein_coding	1	1061297	1063809
gene:AT1G04120	ABCC5-201	protein_coding	1	1064264	1071080
gene:AT1G04120	ABCC5-202	protein_coding	1	1064450	1071047
gene:AT1G04120	ABCC5-203	protein_coding	1	1064454	1071019
gene:AT1G04243	AT1G04243-201	lncRNA	1	1072574	1072780
gene:AT1G04130	TPR2-201	protein_coding	1	1073274	1075568
gene:AT1G04130	TPR2-202	protein_coding	1	1073600	1075374
gene:AT1G04140	AT1G04140-201	protein_coding	1	1075543	1080630
gene:AT1G04140	AT1G04140-202	protein_coding	1	1075545	1080630
gene:AT1G04150	AT1G04150-201	protein_coding	1	1081024	1084431
gene:AT1G04160	XIB-202	protein_coding	1	1086170	1096510
gene:AT1G04160	XIB-201	protein_coding	1	1086170	1096510
gene:AT1G04170	EIF2 GAMMA-201	protein_coding	1	1096882	1099901
gene:AT1G04170	EIF2 GAMMA-202	protein_coding	1	1096882	1099901
gene:AT1G04180	YUC9-201	protein_coding	1	1104493	1106241
gene:AT1G04190	TPR3-201	protein_coding	1	1106354	1108725
gene:AT1G04200	AT1G04200-202	protein_coding	1	1109395	1114155
gene:AT1G04200	AT1G04200-201	protein_coding	1	1109395	1114155
gene:AT1G04200	AT1G04200-203	protein_coding	1	1109457	1113676
gene:AT1G04210	AT1G04210-201	protein_coding	1	1114375	1119739
gene:AT1G04220	KCS2-201	protein_coding	1	1119699	1122786
gene:AT1G04247	AT1G04247-201	lncRNA	1	1120225	1122526
gene:AT1G04230	AT1G04230-201	protein_coding	1	1125515	1128788
gene:AT1G04230	AT1G04230-202	protein_coding	1	1125518	1128168
gene:AT1G04240	SHY2-201	protein_coding	1	1128149	1129689
gene:AT1G04240	SHY2-202	protein_coding	1	1128177	1129551
gene:AT1G04253	AT1G04253-201	lncRNA	1	1134308	1134997
gene:AT1G04250	AXR3-201	protein_coding	1	1136078	1138663
gene:AT1G04260	MPI7-201	protein_coding	1	1140278	1141564
gene:AT1G04270	RPS15-201	protein_coding	1	1141558	1143130
gene:AT1G04270	RPS15-202	protein_coding	1	1141604	1143051
gene:AT1G04280	AT1G04280-202	protein_coding	1	1143436	1147091
gene:AT1G04280	AT1G04280-201	protein_coding	1	1143436	1147091
gene:AT1G04290	AT1G04290-201	protein_coding	1	1147297	1148533
gene:AT1G04295	AT1G04295-201	lncRNA	1	1147781	1148435
gene:AT1G04290	AT1G04290-202	protein_coding	1	1147888	1148352
gene:AT1G04300	AT1G04300-201	protein_coding	1	1148564	1154659
gene:AT1G04300	AT1G04300-202	protein_coding	1	1148597	1154596
gene:AT1G04300	AT1G04300-203	protein_coding	1	1148611	1154667
gene:AT1G04300	AT1G04300-204	protein_coding	1	1148659	1152109
gene:AT1G04300	AT1G04300-205	protein_coding	1	1148659	1154652
gene:AT1G04300	AT1G04300-206	protein_coding	1	1148659	1154652
gene:AT1G04310	ERS2-201	protein_coding	1	1154740	1157786
gene:AT1G04310	ERS2-202	protein_coding	1	1154764	1157813
gene:AT1G04320	AT1G04320.1.exon1	tRNA	1	1159023	1159093
gene:AT1G04330	AT1G04330-201	protein_coding	1	1161289	1161982
gene:AT1G04340	AT1G04340-201	protein_coding	1	1162905	1164861
gene:AT1G04350	AT1G04350-201	protein_coding	1	1164910	1167135
gene:AT1G04360	AT1G04360-201	protein_coding	1	1167288	1169034
gene:AT1G04370	ERF14-201	protein_coding	1	1175033	1175768
gene:AT1G04380	AT1G04380-201	protein_coding	1	1176544	1178488
gene:AT1G04380	AT1G04380-202	protein_coding	1	1176737	1178469
gene:AT1G04257	AT1G04257-201	lncRNA	1	1178925	1179176
gene:AT1G04390	AT1G04390-201	protein_coding	1	1179310	1183704
gene:AT1G04400	CRY2-201	protein_coding	1	1185512	1188696
gene:AT1G04400	CRY2-202	protein_coding	1	1185556	1188434
gene:AT1G04410	c-NAD-MDH1-201	protein_coding	1	1188995	1191458
gene:AT1G04420	AT1G04420-201	protein_coding	1	1191519	1193884
gene:AT1G04425	AT1G04425-201	ncRNA	1	1194187	1196889
gene:AT1G04430	AT1G04430-201	protein_coding	1	1197956	1201579
gene:AT1G04430	AT1G04430-203	protein_coding	1	1198303	1201495
gene:AT1G04430	AT1G04430-202	protein_coding	1	1198303	1201495
gene:AT1G04440	CKL13-201	protein_coding	1	1202160	1206009
gene:AT1G04445	AT1G04445-201	protein_coding	1	1206760	1207862
gene:AT1G04445	AT1G04445-202	protein_coding	1	1207344	1207939
gene:AT1G04450	RIC3-201	protein_coding	1	1208521	1210026
gene:AT1G04455	AT1G04455-201	protein_coding	1	1210269	1210622
