Gene	Name	Type	Chr	Strand	Start	End
ENSMUSG00000099949	Gm29124	processed_pseudogene	1	-	80875371	80875822
ENSMUSG00000099918	Gm28066	processed_pseudogene	1	+	80927143	80927614
ENSMUSG00000045968	Teddm2	protein_coding	1	-	153725288	153775974
ENSMUSG00000043282	Teddm1b	protein_coding	1	+	153750091	153752617
ENSMUSG00000102459	Gm38352	TEC	1	-	153765487	153768043
ENSMUSG00000047053	Teddm1a	protein_coding	1	+	153767488	153768804
ENSMUSG00000099227	Mir8114	miRNA	1	+	153775672	153775782
ENSMUSG00000026107	Nabp1	protein_coding	1	-	51505021	51517584
ENSMUSG00000099413	Gm17767	lncRNA	1	-	51546245	51635877
ENSMUSG00000103424	Gm37535	TEC	1	-	51566164	51568528
ENSMUSG00000054976	Nyap2	protein_coding	1	+	81054667	81319479
ENSMUSG00000104029	Gm37210	TEC	1	-	81498053	81500056
ENSMUSG00000101986	Gm6198	processed_pseudogene	1	-	81531872	81535198
ENSMUSG00000087008	Gm5530	processed_pseudogene	1	-	81719700	81720684
ENSMUSG00000026473	Glul	protein_coding	1	+	153775690	153785469
ENSMUSG00000100014	Gm29290	lncRNA	1	+	153814972	153817036
ENSMUSG00000101903	Gm29291	lncRNA	1	-	153879142	153881967
ENSMUSG00000100502	Gm28286	lncRNA	1	-	153903109	153910047
ENSMUSG00000088669	Gm25336	snoRNA	1	-	153955841	153955945
ENSMUSG00000066797	Zfp648	protein_coding	1	+	154076933	154081435
ENSMUSG00000048960	Prex2	protein_coding	1	+	11063689	11373905
ENSMUSG00000099933	4930452N14Rik	lncRNA	1	-	154117267	154132652
ENSMUSG00000100221	4930532M18Rik	lncRNA	1	+	154131435	154146162
ENSMUSG00002076439	Gm54920	rRNA	1	-	154187154	154187273
ENSMUSG00000100031	Gm18727	processed_pseudogene	1	-	154198802	154199354
ENSMUSG00000077318	Gm24173	snoRNA	1	-	11204335	11204462
ENSMUSG00000101827	Gm28686	processed_pseudogene	1	-	11293790	11294398
ENSMUSG00000103494	Gm37410	TEC	1	-	11434150	11437188
ENSMUSG00000067158	Col4a4	protein_coding	1	-	82426144	82564570
ENSMUSG00000079465	Col4a3	protein_coding	1	+	82564642	82699780
ENSMUSG00002075966	Gm54925	rRNA	1	+	82612734	82612831
ENSMUSG00000097564	C430014B12Rik	lncRNA	1	-	82669649	82702890
ENSMUSG00000101880	Gm29282	lncRNA	1	-	154887078	154932925
ENSMUSG00000101433	Gm29441	processed_pseudogene	1	+	154907485	154907695
ENSMUSG00000096950	Gm9530	lncRNA	1	-	154939193	154959012
ENSMUSG00000056708	Ier5	protein_coding	1	-	154972107	154975382
ENSMUSG00000026471	Mr1	protein_coding	1	-	155003023	155022560
ENSMUSG00000057715	A830018L16Rik	protein_coding	1	+	11484329	12046125
ENSMUSG00000026470	Stx6	protein_coding	1	+	155034461	155084002
ENSMUSG00000103825	Gm38178	TEC	1	+	11487142	11489612
ENSMUSG00000099845	Gm29273	processed_pseudogene	1	-	11678363	11678624
ENSMUSG00000103561	Gm38069	TEC	1	+	11774431	11776574
ENSMUSG00000101610	Gm7560	processed_pseudogene	1	+	12191184	12192056
ENSMUSG00000104181	Gm8850	processed_pseudogene	1	+	155055547	155056134
ENSMUSG00000118923	Gm22633	snRNA	1	+	12445160	12445266
ENSMUSG00000098555	Mir6341	miRNA	1	+	12496210	12496330
ENSMUSG00000097628	Gm2383	processed_pseudogene	1	+	12635801	12636607
ENSMUSG00000098163	Gm6216	processed_pseudogene	1	+	12726091	12726777
ENSMUSG00000097171	Gm17644	lncRNA	1	+	12737787	12743314
ENSMUSG00000101314	Gm29663	lncRNA	1	-	12740548	12741400
ENSMUSG00000033722	BC034090	protein_coding	1	-	155088217	155120190
ENSMUSG00000103670	Gm37622	lncRNA	1	+	155107050	155108905
ENSMUSG00000026150	Mff	protein_coding	1	+	82702611	82730115
ENSMUSG00000101450	Gm28941	lncRNA	1	+	82717412	82718428
ENSMUSG00000026149	Tm4sf20	protein_coding	1	-	82734370	82746182
ENSMUSG00000114299	Gm47791	protein_coding	1	-	82748545	82748964
ENSMUSG00000099771	Gm19257	processed_pseudogene	1	-	82754749	82754931
ENSMUSG00000102280	Gm36999	TEC	1	-	82784144	82785189
ENSMUSG00000100170	Gm28942	lncRNA	1	+	82797556	82798098
ENSMUSG00000100744	Gm17764	processed_pseudogene	1	-	82800192	82800582
ENSMUSG00002074851	Gm54947	miRNA	1	+	82817167	82817219
ENSMUSG00000026469	Xpr1	protein_coding	1	-	155151447	155293161
ENSMUSG00002076398	Gm54950	miRNA	1	+	155191712	155191835
ENSMUSG00000018417	Myo1b	protein_coding	1	-	51788924	51955230
ENSMUSG00000101724	Gm29453	lncRNA	1	-	51886999	51888277
ENSMUSG00000100313	Gm28323	lncRNA	1	-	51916269	51918767
ENSMUSG00000100696	Gm8419	processed_pseudogene	1	-	51977413	51977824
ENSMUSG00002075355	Gm54983	snoRNA	1	-	51978133	51978254
ENSMUSG00000072324	Gm8420	processed_pseudogene	1	-	51979823	51980420
ENSMUSG00000026490	Cdc42bpa	protein_coding	1	+	179788037	179993168
ENSMUSG00000033701	Acbd6	protein_coding	1	+	155433866	155567076
ENSMUSG00000102194	Gm38169	TEC	1	+	179848627	179851165
ENSMUSG00000103636	Gm38331	TEC	1	-	179973046	179975716
ENSMUSG00000026468	Lhx4	protein_coding	1	-	155573777	155627430
ENSMUSG00000103180	Gm37089	processed_pseudogene	1	+	155641892	155642020
ENSMUSG00000062939	Stat4	protein_coding	1	+	52026307	52146348
ENSMUSG00000101628	Gm28177	lncRNA	1	+	52116420	52195246
ENSMUSG00000078291	Gm3940	processed_pseudogene	1	-	52129794	52130225
ENSMUSG00000109599	Gm31812	lncRNA	1	-	52147280	52152910
ENSMUSG00000033684	Qsox1	protein_coding	1	-	155651775	155688635
ENSMUSG00000102299	Gm37539	TEC	1	+	155664870	155665104
ENSMUSG00000102558	Gm37571	lncRNA	1	+	155694240	155735337
ENSMUSG00000016918	Sulf1	protein_coding	1	+	12762501	12931416
ENSMUSG00000033671	Cep350	protein_coding	1	-	155720710	155849001
ENSMUSG00000103717	Gm38038	processed_pseudogene	1	+	155731195	155731453
ENSMUSG00000103771	Gm36934	processed_pseudogene	1	+	155740706	155741011
ENSMUSG00000102837	Gm37383	TEC	1	-	155757548	155758292
ENSMUSG00000077419	Gm23744	snRNA	1	+	155830320	155830468
ENSMUSG00000102833	Gm9694	TEC	1	+	155849064	155850252
ENSMUSG00000026489	Coq8a	protein_coding	1	-	179992803	180027167
ENSMUSG00000104520	Gm37336	lncRNA	1	-	180029868	180039966
ENSMUSG00000025938	Slco5a1	protein_coding	1	-	12936773	13062874
ENSMUSG00000026159	Agfg1	protein_coding	1	+	82817204	82878903
ENSMUSG00000104518	Gm37162	TEC	1	-	13129625	13130175
ENSMUSG00000069620	Gm5250	processed_pseudogene	1	+	13132249	13132569
ENSMUSG00000099498	Gm29283	lncRNA	1	+	13139062	13148886
ENSMUSG00000113880	A030005L19Rik	protein_coding	1	+	82891046	82891851
ENSMUSG00000113973	A030014E15Rik	protein_coding	1	+	82902638	82903433
ENSMUSG00000113846	Gm6217	protein_coding	1	-	82908292	82909120
ENSMUSG00000113084	A030003K21Rik	protein_coding	1	-	82920280	82921109
ENSMUSG00000042414	Prdm14	protein_coding	1	-	13183681	13197387
ENSMUSG00000113925	Gm7544	protein_coding	1	-	82932907	82933734
ENSMUSG00000114011	Gm47955	protein_coding	1	+	82938007	82938645
ENSMUSG00000113097	Gm47959	protein_coding	1	+	82978269	82979201
ENSMUSG00000101784	Gm7553	processed_pseudogene	1	-	82981203	82982628
ENSMUSG00000038496	Slc19a3	protein_coding	1	-	82990244	83016169
ENSMUSG00000100432	Gm7539	processed_pseudogene	1	+	82993114	82993743
ENSMUSG00000100190	Krtap28-10	protein_coding	1	-	83019245	83020201
ENSMUSG00000113267	Gm47969	protein_coding	1	+	83022653	83023667
ENSMUSG00000104423	A030005K14Rik	protein_coding	1	-	83036007	83037099
ENSMUSG00000101315	Krtap28-13	protein_coding	1	+	83038651	83039642
ENSMUSG00000099691	Gm29518	processed_pseudogene	1	+	83044823	83045194
ENSMUSG00000026166	Ccl20	protein_coding	1	+	83094487	83096888
ENSMUSG00000101173	Gm29519	processed_pseudogene	1	+	83135705	83136738
ENSMUSG00000053161	Daw1	protein_coding	1	+	83137473	83188295
ENSMUSG00000101896	Gm6244	processed_pseudogene	1	-	83189765	83190605
ENSMUSG00002075005	Gm55129	rRNA	1	-	83194392	83194512
ENSMUSG00000026466	Tor1aip1	protein_coding	1	-	155880345	155912226
ENSMUSG00000102964	9430034N14Rik	TEC	1	-	155901969	155905753
ENSMUSG00000010609	Psen2	protein_coding	1	-	180054569	180091003
ENSMUSG00000026163	Sphkap	protein_coding	1	-	83231860	83385921
ENSMUSG00000079140	Gm6374	processed_pseudogene	1	+	83292234	83293021
ENSMUSG00000104374	Gm37517	TEC	1	-	83309019	83310307
ENSMUSG00000104219	Gm37989	TEC	1	-	83404317	83405119
ENSMUSG00000100580	4933436I20Rik	lncRNA	1	-	83637271	83889365
ENSMUSG00000038855	Itpkb	protein_coding	1	+	180158050	180252367
ENSMUSG00002076780	Gm55143	miRNA	1	+	83773633	83773753
ENSMUSG00000104388	Gm37033	TEC	1	+	180185214	180192563
ENSMUSG00000077736	Gm24555	snoRNA	1	+	83899639	83899762
ENSMUSG00000103123	Gm37390	TEC	1	+	180200234	180201105
ENSMUSG00000103772	Gm36933	TEC	1	+	180204009	180207079
ENSMUSG00000053963	Stum	protein_coding	1	-	180259952	180311069
ENSMUSG00000104210	Gm37984	TEC	1	-	180300920	180304652
ENSMUSG00000102608	Gm37267	lncRNA	1	-	180336343	180347292
ENSMUSG00000045658	Pid1	protein_coding	1	-	84014017	84341901
ENSMUSG00000050565	Tor1aip2	protein_coding	1	+	155911149	155944607
ENSMUSG00000102750	Gm37058	TEC	1	-	84110588	84112231
ENSMUSG00000101934	Gm18304	processed_pseudogene	1	+	84145909	84146454
ENSMUSG00000098851	Mir6353	miRNA	1	-	84196570	84196682
ENSMUSG00000015484	Fam163a	protein_coding	1	-	155951712	156032596
ENSMUSG00000048402	Gli2	protein_coding	1	-	118761862	118981349
ENSMUSG00000098273	Mir6346	miRNA	1	+	118881950	118882030
ENSMUSG00000097408	Gm26831	lncRNA	1	+	118986199	118987578
ENSMUSG00000096939	Gm8321	processed_pseudogene	1	+	119085316	119086295
ENSMUSG00000100767	Gm3508	processed_pseudogene	1	-	119169692	119170483
ENSMUSG00000099860	Gm29456	lncRNA	1	-	119233076	119254563
ENSMUSG00000101179	Gm29455	lncRNA	1	+	119256930	119313311
ENSMUSG00000037035	Inhbb	protein_coding	1	-	119343195	119349978
ENSMUSG00000036766	Dner	protein_coding	1	-	84347560	84673942
ENSMUSG00000104396	Gm37959	TEC	1	-	84370224	84373120
ENSMUSG00000102481	Gm37925	TEC	1	-	84642910	84647164
ENSMUSG00000005886	Ncoa2	protein_coding	1	-	13209329	13444307
ENSMUSG00000093254	Mir5126	miRNA	1	+	84673560	84673636
ENSMUSG00000004451	Ralb	protein_coding	1	-	119398035	119432524
ENSMUSG00000101437	Gm29454	processed_pseudogene	1	+	119427207	119427599
ENSMUSG00000103506	Gm38376	TEC	1	-	13247686	13249938
ENSMUSG00000098447	Gm27184	lncRNA	1	-	119447820	119454089
ENSMUSG00000103495	Gm37409	TEC	1	-	13305033	13306658
ENSMUSG00002076346	Gm55160	miRNA	1	+	13332422	13332503
ENSMUSG00000102639	Gm38223	TEC	1	-	13360036	13360730
ENSMUSG00000098923	Tmem185b	protein_coding	1	+	119453890	119456713
ENSMUSG00000104170	Gm37702	TEC	1	-	13367260	13369131
ENSMUSG00000087782	Gm23169	snRNA	1	-	13404722	13404833
ENSMUSG00000101731	3830432H09Rik	lncRNA	1	-	119457210	119463895
ENSMUSG00000103085	Gm38120	TEC	1	-	13413787	13418428
ENSMUSG00000084505	Gm25322	snRNA	1	+	119457941	119458044
ENSMUSG00000102664	Gm38380	TEC	1	-	13424707	13426954
ENSMUSG00000101476	Gm29570	lncRNA	1	+	13446294	13458637
ENSMUSG00000101171	Gm7593	processed_pseudogene	1	-	13477236	13477879
ENSMUSG00000026496	Parp1	protein_coding	1	+	180396489	180428819
ENSMUSG00000025935	Tram1	protein_coding	1	-	13634922	13660134
ENSMUSG00000025937	Lactb2	protein_coding	1	-	13693554	13730770
ENSMUSG00000102982	Gm38319	TEC	1	-	13711707	13712972
ENSMUSG00000067813	Xkr9	protein_coding	1	+	13738995	13771947
ENSMUSG00000077368	Gm26273	snoRNA	1	-	13844558	13844688
ENSMUSG00000097711	Gm5523	processed_pseudogene	1	-	13856107	13857103
ENSMUSG00000102166	Gm36947	TEC	1	-	13917095	13919343
ENSMUSG00002075174	Gm55173	misc_RNA	1	+	14002602	14002909
ENSMUSG00000104209	Gm37400	TEC	1	-	14179439	14183043
ENSMUSG00000026219	Trip12	protein_coding	1	-	84698910	84818237
ENSMUSG00000103505	Gm38374	TEC	1	-	84784879	84786911
ENSMUSG00000104503	Gm37738	TEC	1	-	84797689	84802404
ENSMUSG00000073633	Fbxo36	protein_coding	1	+	84817562	84878208
ENSMUSG00000026220	Slc16a14	protein_coding	1	-	84883619	84912855
ENSMUSG00000118590	Gm15433	protein_coding	1	+	84936703	84942293
ENSMUSG00000099693	Gm29284	unprocessed_pseudogene	1	-	84968359	84970753
ENSMUSG00000026104	Stat1	protein_coding	1	+	52158599	52201024
ENSMUSG00000026383	Epb41l5	protein_coding	1	-	119472767	119576730
ENSMUSG00000099569	Gm18301	unprocessed_pseudogene	1	-	52173602	52174489
ENSMUSG00000102687	Gm37219	TEC	1	-	119558474	119559399
ENSMUSG00000060743	H3f3a	protein_coding	1	-	180628397	180641508
ENSMUSG00000073485	H3f3aos	lncRNA	1	+	180641341	180644424
ENSMUSG00000084558	Gm24836	snRNA	1	+	180660334	180660441
ENSMUSG00000038806	Sde2	protein_coding	1	+	180678692	180695678
ENSMUSG00000052477	Sp140l2	protein_coding	1	-	84970411	85248287
ENSMUSG00000103979	Gm20305	processed_pseudogene	1	-	180681847	180682023
ENSMUSG00000064281	Rpl19-ps1	processed_pseudogene	1	+	84989835	84990425
ENSMUSG00002076475	Gm55239	miRNA	1	+	84990088	84990167
ENSMUSG00000118640	Gm7582	protein_coding	1	-	85005675	85006565
ENSMUSG00000104251	Gm18036	processed_pseudogene	1	+	180702443	180702891
ENSMUSG00000061852	Gm53056	unprocessed_pseudogene	1	-	85016786	85019679
ENSMUSG00000089976	Gm2389	unprocessed_pseudogene	1	+	85038875	85040363
ENSMUSG00000101279	Gm18342	unprocessed_pseudogene	1	-	85045115	85057957
ENSMUSG00000066652	Lefty2	protein_coding	1	+	180720673	180726668
ENSMUSG00000025932	Eya1	protein_coding	1	-	14239178	14380459
ENSMUSG00002075819	Gm55247	miRNA	1	+	14252802	14252901
ENSMUSG00000102588	Gm37444	TEC	1	-	14325776	14326214
ENSMUSG00000054493	Gm9947	lncRNA	1	+	14823161	14847155
ENSMUSG00000089844	Sp140l1	protein_coding	1	-	85060790	85087574
ENSMUSG00000073631	Gm10553	lncRNA	1	+	85077233	85078795
ENSMUSG00000026520	Pycr2	protein_coding	1	+	180731858	180735653
ENSMUSG00000025930	Msc	protein_coding	1	-	14823570	14826216
ENSMUSG00000103492	Gm37412	TEC	1	+	14858869	14863189
ENSMUSG00000081201	Smt3h2-ps4	processed_pseudogene	1	-	14910093	14910380
ENSMUSG00000038793	Lefty1	protein_coding	1	+	180762587	180765965
ENSMUSG00000082193	Rpl5-ps1	processed_pseudogene	1	+	14935296	14936189
ENSMUSG00000090128	Gm16038	unprocessed_pseudogene	1	+	85093040	85094958
ENSMUSG00000026384	Ptpn4	protein_coding	1	-	119580197	119765343
ENSMUSG00000091876	Gm3851	processed_pseudogene	1	+	119715499	119715816
ENSMUSG00000103146	Gm37745	TEC	1	-	119718493	119726655
ENSMUSG00000100436	Gm29657	processed_pseudogene	1	+	119721250	119721959
ENSMUSG00000090277	Gm8338	processed_pseudogene	1	+	119745493	119745855
ENSMUSG00000100042	Gm29658	processed_pseudogene	1	+	119802511	119802740
ENSMUSG00000100636	Gm3551	processed_pseudogene	1	+	119825191	119825854
ENSMUSG00000101224	Gm28209	lncRNA	1	+	119830860	119834627
ENSMUSG00000036975	Tmem177	protein_coding	1	-	119835620	119840938
ENSMUSG00000032769	Trpa1	protein_coding	1	-	14942872	14989086
ENSMUSG00000088159	Gm26345	snoRNA	1	-	15089264	15089383
ENSMUSG00000073737	Gm10566	processed_pseudogene	1	-	15339026	15340021
ENSMUSG00000092083	Kcnb2	protein_coding	1	+	15357478	15793974
ENSMUSG00000102937	Gm38116	TEC	1	+	15434526	15436058
ENSMUSG00000104149	Gm37138	TEC	1	+	15626473	15628561
ENSMUSG00000088829	Gm25227	snoRNA	1	-	15756159	15756270
ENSMUSG00000026519	Tmem63a	protein_coding	1	+	180769909	180802677
ENSMUSG00000085563	2210411M09Rik	lncRNA	1	-	180779629	180785714
ENSMUSG00000103930	Gm36961	unprocessed_pseudogene	1	-	180803723	180803854
ENSMUSG00000036962	Cfap221	protein_coding	1	-	119851071	119924964
ENSMUSG00000092245	Gm17973	processed_pseudogene	1	+	119914525	119915044
ENSMUSG00000026387	Sctr	protein_coding	1	+	119934624	119991266
ENSMUSG00000038776	Ephx1	protein_coding	1	-	180803775	180848469
ENSMUSG00000050777	Tmem37	protein_coding	1	-	119995107	120001804
ENSMUSG00000103516	Gm37431	unprocessed_pseudogene	1	-	180850228	180850338
ENSMUSG00000102858	Gm37086	TEC	1	+	180853843	180857294
ENSMUSG00000038768	Degs1l	protein_coding	1	+	180878802	180888232
ENSMUSG00000104390	Gm17967	processed_pseudogene	1	-	180880093	180880739
ENSMUSG00000103328	Gm37406	lncRNA	1	+	180889635	180892040
ENSMUSG00000102219	Gm6606	unprocessed_pseudogene	1	+	180895161	180904205
ENSMUSG00000026516	Nvl	protein_coding	1	-	180914703	180971769
ENSMUSG00000103178	Fgfr3-ps	processed_pseudogene	1	+	180918694	180919830
ENSMUSG00000062169	Cnih4	protein_coding	1	+	180972258	180996559
ENSMUSG00000026103	Gls	protein_coding	1	-	52202607	52272391
ENSMUSG00000099648	Gm5975	processed_pseudogene	1	-	52326856	52328254
ENSMUSG00000065192	Gm23460	snRNA	1	-	52483595	52483703
ENSMUSG00000002881	Nab1	protein_coding	1	-	52496453	52539838
ENSMUSG00000097833	Gm5976	processed_pseudogene	1	-	52542393	52543388
ENSMUSG00000101501	Rps27a-ps1	processed_pseudogene	1	+	52561398	52561860
ENSMUSG00000100120	Gm53065	lncRNA	1	+	52562061	52621838
ENSMUSG00000099878	Gm28178	lncRNA	1	-	52609173	52619450
ENSMUSG00000100007	Gm5527	processed_pseudogene	1	+	52623677	52624318
ENSMUSG00000058665	En1	protein_coding	1	+	120530147	120535721
ENSMUSG00000099957	2610027F03Rik	lncRNA	1	+	120549469	120618132
ENSMUSG00000101700	Gm29359	lncRNA	1	+	121152005	121155255
ENSMUSG00000104332	Gm38283	TEC	1	-	121227866	121228560
ENSMUSG00000043015	Nemp2	protein_coding	1	+	52669862	52691078
ENSMUSG00000103630	Gm37242	TEC	1	-	52692967	52695051
ENSMUSG00000038733	Wdr26	protein_coding	1	-	181000793	181039566
ENSMUSG00000003721	Insig2	protein_coding	1	-	121232082	121260318
ENSMUSG00000104253	Gm37174	TEC	1	+	121255821	121258878
ENSMUSG00000054135	A430110L20Rik	lncRNA	1	+	181053551	181056063
ENSMUSG00000101791	2210011K15Rik	lncRNA	1	-	121282845	121287629
ENSMUSG00000081214	Rpl35a-ps2	processed_pseudogene	1	-	181069553	181069885
ENSMUSG00000103260	Gm8146	processed_pseudogene	1	+	181109611	181111457
ENSMUSG00000041439	Mfsd6	protein_coding	1	-	52695445	52766621
ENSMUSG00000100302	Gm29670	lncRNA	1	-	52741431	52743921
ENSMUSG00000100230	Gm28650	processed_pseudogene	1	+	52795878	52796288
ENSMUSG00000026514	Cnih3	protein_coding	1	+	181180193	181288206
ENSMUSG00000102276	2900069G24Rik	TEC	1	+	181208743	181210053
ENSMUSG00000089888	Gm16547	processed_pseudogene	1	-	181228029	181228321
ENSMUSG00000089927	Gm16539	unprocessed_pseudogene	1	-	181259288	181259965
ENSMUSG00000026102	Inpp1	protein_coding	1	-	52824586	52856847
ENSMUSG00000041426	Hibch	protein_coding	1	+	52884088	52960145
ENSMUSG00000089802	Gm16107	processed_pseudogene	1	-	52912296	52913157
ENSMUSG00000026339	Ccdc93	protein_coding	1	+	121358778	121434189
ENSMUSG00000085857	Gm15392	lncRNA	1	-	121417025	121420932
ENSMUSG00000083582	Gm15393	processed_pseudogene	1	-	121435314	121435532
ENSMUSG00000050534	Htr5b	protein_coding	1	-	121437571	121456194
ENSMUSG00000081130	Gm8217	processed_pseudogene	1	+	121448312	121448776
ENSMUSG00000043629	1700019D03Rik	protein_coding	1	-	52961483	53059338
ENSMUSG00000026100	Mstn	protein_coding	1	+	53100799	53107238
ENSMUSG00000001674	Ddx18	protein_coding	1	-	121481564	121495718
ENSMUSG00000102006	Gm28591	processed_pseudogene	1	-	121573396	121573578
ENSMUSG00000102488	Gm37920	TEC	1	+	121634244	121634992
ENSMUSG00000083584	Gm15394	processed_pseudogene	1	-	121896946	121898253
ENSMUSG00000100913	Gm8392	processed_pseudogene	1	+	122117950	122118784
ENSMUSG00002076253	Gm55335	miRNA	1	+	122129188	122129270
ENSMUSG00000099960	Gm28590	lncRNA	1	+	122132874	122179909
ENSMUSG00000089274	Gm24547	snRNA	1	+	122438278	122438426
ENSMUSG00000103263	Gm36982	TEC	1	+	122449478	122450605
ENSMUSG00000089190	Gm25771	snoRNA	1	+	122480902	122481045
ENSMUSG00000099451	Gm29192	processed_pseudogene	1	+	122738035	122738411
ENSMUSG00000104180	Gm37970	TEC	1	+	122793771	122795502
ENSMUSG00000100762	Gm8403	processed_pseudogene	1	-	123075649	123076946
ENSMUSG00000100405	Gm28911	processed_pseudogene	1	+	123132878	123132994
ENSMUSG00000100525	Gm20058	processed_pseudogene	1	+	123201868	123204500
ENSMUSG00000101495	Gm28912	processed_pseudogene	1	+	123215303	123215536
ENSMUSG00000036707	Cab39	protein_coding	1	+	85721162	85779297
ENSMUSG00000026223	Itm2c	protein_coding	1	+	85822002	85836396
ENSMUSG00000026224	4933407L21Rik	protein_coding	1	+	85856204	85868346
ENSMUSG00000099767	Gm28884	lncRNA	1	-	85860968	85865053
ENSMUSG00000049608	Gpr55	protein_coding	1	-	85866039	85888729
ENSMUSG00000036815	Dpp10	protein_coding	1	-	123249200	124773776
ENSMUSG00000102801	Gm37478	TEC	1	-	123291469	123294963
ENSMUSG00000102681	Gm37221	TEC	1	-	123298901	123301907
ENSMUSG00000077472	Gm24791	snoRNA	1	-	123317530	123317660
ENSMUSG00000104410	Gm37066	TEC	1	-	123318840	123320900
ENSMUSG00000102521	Gm37781	TEC	1	-	123384963	123388180
ENSMUSG00000104205	Gm37396	TEC	1	-	123396179	123397673
ENSMUSG00000102902	Gm38263	TEC	1	-	123487112	123490170
ENSMUSG00000101985	Gm28929	processed_pseudogene	1	+	123684287	123685479
ENSMUSG00000101994	Gm18875	processed_pseudogene	1	-	123732269	123733150
ENSMUSG00000102940	Gm37551	TEC	1	-	123755028	123757888
ENSMUSG00000103914	Gm38073	TEC	1	-	124303315	124306979
ENSMUSG00000065340	Gm25578	snRNA	1	+	124418593	124418696
ENSMUSG00000101006	Gm28299	processed_pseudogene	1	-	124542928	124543333
ENSMUSG00000102240	Gm37717	TEC	1	-	124752439	124755465
ENSMUSG00000099574	1700121L03Rik	lncRNA	1	-	125118019	125125192
ENSMUSG00000025939	Ube2w	protein_coding	1	-	16611014	16689713
ENSMUSG00000102457	Gm38342	TEC	1	+	16688784	16691763
ENSMUSG00000096141	Dnah7a	protein_coding	1	-	53436165	53745943
ENSMUSG00000026094	Stk17b	protein_coding	1	-	53794665	53824383
ENSMUSG00000102405	Gm37863	TEC	1	+	53830360	53831816
ENSMUSG00000026341	Actr3	protein_coding	1	-	125320642	125363464
ENSMUSG00000102063	Gm28706	lncRNA	1	+	125372304	125375135
ENSMUSG00000079658	Eloc	protein_coding	1	-	16711949	16727266
ENSMUSG00000097744	D030040B21Rik	lncRNA	1	+	16727776	16732502
ENSMUSG00000100959	Idi1-ps5	processed_pseudogene	1	-	16733204	16733886
ENSMUSG00000026342	Slc35f5	protein_coding	1	+	125488332	125523557
ENSMUSG00000025940	Tmem70	protein_coding	1	+	16735431	16748499
ENSMUSG00000101015	Gm18444	processed_pseudogene	1	-	125595725	125596353
ENSMUSG00000026343	Gpr39	protein_coding	1	+	125604732	125801599
ENSMUSG00000025779	Ly96	protein_coding	1	+	16758275	16779835
ENSMUSG00000100093	Gm29649	processed_pseudogene	1	-	16828429	16828847
