Gene	Name	Type	Chr	Strand	Start	End
ENSG05220019079	EBNA1BP2	protein_coding	1	-	43034665	43141443
ENSG05220019080	ENSG05220019080	lncRNA	1	+	42549230	42552154
ENSG05220019081	SLC2A1-AS1	lncRNA	1	+	42829519	42867287
ENSG05220019082	SVBP	protein_coding	1	-	42677541	42687878
ENSG05220018909	RNU6-880P	snRNA	1	+	42861914	42862020
ENSG05220018932	FOXO6	protein_coding	1	+	41231332	41253232
ENSG05220036337	ENSG05220036337	processed_pseudogene	1	-	45523381	45524168
ENSG05220036338	GPBP1L1	protein_coding	1	-	45499652	45560459
ENSG05220036339	P3R3URF	protein_coding	1	-	46052681	46053683
ENSG05220036340	ENSG05220036340	processed_pseudogene	1	-	44043402	44043615
ENSG05220036341	FAAHP1	transcribed_unprocessed_pseudogene	1	+	46309342	46359724
ENSG05220036342	ENSG05220036342	pseudogene	1	-	45465076	45465168
ENSG05220036343	SNORD38A	snoRNA	1	+	44648832	44648901
ENSG05220036344	CCNB1IP1P1	processed_pseudogene	1	+	44830186	44831024
ENSG05220036345	ENSG05220036345	lncRNA	1	+	45924013	45925563
ENSG05220036346	ENSG05220036346	lncRNA	1	+	46011775	46016325
ENSG05220036347	ENSG05220036347	lncRNA	1	+	43901534	43986855
ENSG05220036348	CCDC17	protein_coding	1	-	45492399	45496412
ENSG05220036349	ERI3	protein_coding	1	-	44091960	44226179
ENSG05220036350	ENSG05220036350	processed_pseudogene	1	-	44715156	44715317
ENSG05220036351	PLK3	protein_coding	1	+	44671531	44677144
ENSG05220036352	TMEM69	protein_coding	1	+	45560527	45566780
ENSG05220036353	BTBD19	protein_coding	1	+	44679636	44686711
ENSG05220036354	ENSG05220036354	processed_pseudogene	1	-	44021482	44022641
ENSG05220036355	LINC01398	lncRNA	1	-	46323816	46328532
ENSG05220036356	ENSG05220036356	pseudogene	1	-	45453585	45453687
ENSG05220036357	UQCRH	protein_coding	1	+	46180920	46193993
ENSG05220036358	ENSG05220036358	processed_pseudogene	1	-	43958998	43959517
ENSG05220036359	MUTYH	protein_coding	1	-	45200720	45212450
ENSG05220036360	ATP6V0B	protein_coding	1	+	43845567	43849375
ENSG05220036361	RNU5F-1	snRNA	1	-	44592727	44592843
ENSG05220036362	MMACHC	protein_coding	1	+	45372667	45385751
ENSG05220036363	KRT8P47	processed_pseudogene	1	-	43974243	43975661
ENSG05220036364	EIF2B3	protein_coding	1	-	44721756	44858324
ENSG05220036365	ERI3-IT1	lncRNA	1	-	44114299	44115164
ENSG05220036366	ZSWIM5	protein_coding	1	-	44887993	45177756
ENSG05220036367	SNORD38B	snoRNA	1	+	44649380	44649446
ENSG05220036368	ENSG05220036368	processed_pseudogene	1	+	45982197	45982422
ENSG05220036369	PPIAP36	processed_pseudogene	1	+	45286572	45286896
ENSG05220036370	TMA16P2	processed_pseudogene	1	-	45724195	45724795
ENSG05220036371	SNORD38B	snoRNA	1	+	44649380	44649448
ENSG05220036372	B4GALT2	protein_coding	1	+	43850023	43862257
ENSG05220036373	TSPAN1	protein_coding	1	+	46052268	46063182
ENSG05220036374	RNU5E-6P	snRNA	1	-	44691112	44691226
ENSG05220036375	LINC01144	lncRNA	1	+	45175457	45177166
ENSG05220036376	LURAP1	protein_coding	1	+	46080552	46098473
ENSG05220036377	TMEM53	protein_coding	1	-	44506164	44545427
ENSG05220036378	ENSG05220036378	lncRNA	1	-	44630034	44646799
ENSG05220036379	NASP	protein_coding	1	+	45456212	45491255
ENSG05220036380	ENSG05220036380	processed_pseudogene	1	+	46247801	46248170
ENSG05220036382	IPP	protein_coding	1	-	45566668	45627842
ENSG05220036383	ENSG05220036383	lncRNA	1	-	45567028	45569419
ENSG05220036384	ENSG05220036384	pseudogene	1	-	45478008	45478081
ENSG05220036385	ENSG05220036385	lncRNA	1	-	43839430	43845901
ENSG05220036386	ENSG05220036386	processed_pseudogene	1	-	44058838	44059944
ENSG05220036387	DMBX1	protein_coding	1	+	46367063	46393431
ENSG05220036388	Y_RNA	misc_RNA	1	-	44024273	44024368
ENSG05220036389	TMEM275	protein_coding	1	-	46409382	46421201
ENSG05220036391	HPDL	protein_coding	1	+	45198451	45200266
ENSG05220036392	PPIAP35	processed_pseudogene	1	-	44859831	44860322
ENSG05220036393	MKNK1	protein_coding	1	-	46434628	46494069
ENSG05220036394	DYNLT4	protein_coding	1	-	44677047	44678505
ENSG05220036395	MRPS17P1	processed_pseudogene	1	-	44860302	44863441
ENSG05220036396	CCDC163	protein_coding	1	-	45365450	45372446
ENSG05220036397	MKNK1-AS1	lncRNA	1	+	46415827	46447528
ENSG05220036398	HECTD3	protein_coding	1	-	44874139	44882918
ENSG05220036399	KIF2C	protein_coding	1	+	44610801	44638762
ENSG05220036400	RPS15AP11	processed_pseudogene	1	-	44651324	44651708
ENSG05220036401	AKR1A1	protein_coding	1	+	45422909	45442415
ENSG05220036402	SLC6A9	protein_coding	1	-	43862587	43902558
ENSG05220036403	HMGB1P48	unprocessed_pseudogene	1	+	45403297	45404509
ENSG05220036404	ENSG05220036404	processed_pseudogene	1	+	45658461	45659141
ENSG05220036405	BEST4	protein_coding	1	-	44654571	44659156
ENSG05220036406	SNORD46	snoRNA	1	+	44647479	44647582
ENSG05220036407	RAD54L	protein_coding	1	+	46123679	46155701
ENSG05220036408	RPS15AP10	processed_pseudogene	1	-	45518158	45518539
ENSG05220036409	KLF17	protein_coding	1	+	43989759	44006090
ENSG05220036410	UROD	protein_coding	1	+	44882544	44887169
ENSG05220036411	FAAH	protein_coding	1	+	46271530	46291062
ENSG05220036412	DPH2	protein_coding	1	+	43841080	43844449
ENSG05220036413	PRDX1	protein_coding	1	-	45383282	45415102
ENSG05220036414	MIR5584	miRNA	1	+	44416375	44416434
ENSG05220036415	RN7SL479P	misc_RNA	1	-	43988040	43988339
ENSG05220036416	NSUN4	protein_coding	1	+	46218007	46242367
ENSG05220036417	RNA5SP47	rRNA_pseudogene	1	+	44803952	44804060
ENSG05220036418	TOE1	protein_coding	1	+	45211609	45215530
ENSG05220036419	RNU6-369P	snRNA	1	+	44261643	44261744
ENSG05220036420	RPS8	protein_coding	1	+	44646240	44649769
ENSG05220036421	OOSP1P1	processed_pseudogene	1	-	44025917	44026190
ENSG05220036422	ENSG05220036422	processed_pseudogene	1	-	43993092	43993451
ENSG05220036423	CCDC24	protein_coding	1	+	43862446	43867620
ENSG05220036424	LRRC41	protein_coding	1	-	46138414	46180838
ENSG05220036425	ENSG05220036425	pseudogene	1	-	45453258	45453362
ENSG05220036426	MAST2	protein_coding	1	+	45664183	45913311
ENSG05220036427	RNF220	protein_coding	1	+	44276114	44522650
ENSG05220036428	KNCN	protein_coding	1	-	46422873	46428884
ENSG05220036429	SNORD55	snoRNA	1	+	44646853	44646932
ENSG05220036430	TESK2	protein_coding	1	-	45215440	45362747
ENSG05220036431	POMGNT1	protein_coding	1	-	46065902	46097522
ENSG05220036432	PTCH2	protein_coding	1	-	44691073	44714486
ENSG05220036433	OSTCP5	processed_pseudogene	1	-	44941546	44941998
ENSG05220036434	ARMH1	protein_coding	1	+	44545638	44596534
ENSG05220036435	DMAP1	protein_coding	1	+	44084345	44091571
ENSG05220036436	PIK3R3	protein_coding	1	-	45917331	46010279
ENSG05220036381	RNU5D-1	snRNA	1	-	44601992	44602107
ENSG05220036390	KLF18	protein_coding	1	-	44008770	44012511
ENSG05220036109	GPR37L1	protein_coding	1	+	201380450	201391163
ENSG05220036111	MGAT4FP	transcribed_unprocessed_pseudogene	1	-	202249273	202251298
ENSG05220036113	RPL34P6	processed_pseudogene	1	+	200120784	200121128
ENSG05220036114	HNRNPA1P59	processed_pseudogene	1	+	202174505	202175422
ENSG05220036115	ENSG05220036115	processed_pseudogene	1	-	201733659	201733912
ENSG05220036116	PRELP	protein_coding	1	+	202738636	202754205
ENSG05220036117	IPO9	protein_coding	1	+	201086918	201142038
ENSG05220036122	ENSG05220036122	processed_pseudogene	1	+	201286273	201286359
ENSG05220036123	MIR1231	miRNA	1	+	201066375	201066466
ENSG05220036124	ENSG05220036124	lncRNA	1	-	202072897	202073488
ENSG05220036125	ENSG05220036125	unprocessed_pseudogene	1	+	202262443	202263057
ENSG05220036127	PKP1	protein_coding	1	+	200541235	200590817
ENSG05220036128	ENSG05220036128	lncRNA	1	+	200657434	200658991
ENSG05220036129	TIMM17A	protein_coding	1	+	201213194	201228387
ENSG05220036130	ENSG05220036130	lncRNA	1	-	200479370	200480380
ENSG05220036132	RPS10P7	transcribed_processed_pseudogene	1	+	200776476	200842142
ENSG05220036135	TUBA5P	transcribed_unprocessed_pseudogene	1	-	202114502	202124293
ENSG05220036138	NAV1	protein_coding	1	+	200880673	201084738
ENSG05220036140	ACTG1P25	transcribed_processed_pseudogene	1	+	202124427	202137918
ENSG05220036141	MYOG	protein_coding	1	-	202345882	202348764
ENSG05220036142	RNPEP	protein_coding	1	+	201240058	201263802
ENSG05220036143	LINC01353	lncRNA	1	+	202536052	202551636
ENSG05220036144	IGFN1	protein_coding	1	+	200447759	200486213
ENSG05220036145	CHIT1	protein_coding	1	-	202475597	202536472
ENSG05220036146	ENSG05220036146	lncRNA	1	-	200722164	200722933
ENSG05220036147	ENSG05220036147	lncRNA	1	-	202407463	202415356
ENSG05220036148	RNU6-487P	snRNA	1	-	202581857	202581960
ENSG05220036149	ENSG05220036149	lncRNA	1	+	201151597	201157733
ENSG05220036150	ARL8A	protein_coding	1	-	201390975	201402302
ENSG05220036151	MIR6740	miRNA	1	+	201260783	201260895
ENSG05220036152	MROH3P	transcribed_unitary_pseudogene	1	+	200174407	200223614
ENSG05220036153	SLC25A39P1	processed_pseudogene	1	+	202058674	202059738
ENSG05220036154	RNU6-89P	snRNA	1	-	201672173	201672272
ENSG05220036155	PTPRVP	unitary_pseudogene	1	+	201425621	201447027
ENSG05220036157	SHISA4	protein_coding	1	+	201146435	201150342
ENSG05220036158	TNNT2	protein_coding	1	-	200616817	200635573
ENSG05220036175	ATP2B4	protein_coding	1	+	202890003	203007281
ENSG05220036178	INAVA	protein_coding	1	+	200148031	200172675
ENSG05220036179	MGAT4EP	transcribed_unitary_pseudogene	1	+	202082927	202089886
ENSG05220036180	ENSG05220036180	transcribed_processed_pseudogene	1	+	201700468	201702029
ENSG05220036181	TMEM183A	protein_coding	1	+	202270081	202287572
ENSG05220036189	KIF21B	protein_coding	1	-	200226336	200280656
ENSG05220036193	ELF3-AS1	lncRNA	1	-	201253343	201268108
ENSG05220036194	ADORA1	protein_coding	1	+	202353415	202430156
ENSG05220036199	GPR25	protein_coding	1	+	200129959	200131156
ENSG05220036201	Y_RNA	misc_RNA	1	+	201328411	201328513
ENSG05220036203	LGR6	protein_coding	1	+	201451367	201581886
ENSG05220036207	UBE2T	protein_coding	1	-	201593773	201604092
ENSG05220036209	CHI3L1	protein_coding	1	-	202441684	202449457
ENSG05220036211	ENSG05220036211	lncRNA	1	-	202378225	202391119
ENSG05220036216	PPP1R12B	protein_coding	1	+	201610813	201854512
ENSG05220036223	TNNI1	protein_coding	1	-	200661569	200687656
ENSG05220036226	MYBPH	protein_coding	1	-	202430562	202438579
ENSG05220036228	PPFIA4	protein_coding	1	+	202289222	202341493
ENSG05220036230	ELF3	protein_coding	1	+	201265591	201274828
ENSG05220036231	RPL10P4	processed_pseudogene	1	+	201236336	201236643
ENSG05220036232	BTG2	protein_coding	1	+	202568342	202572442
ENSG05220036233	ENSG05220036233	lncRNA	1	+	200280891	200285732
ENSG05220036234	LAD1	protein_coding	1	-	200638642	200657716
ENSG05220036235	ADIPOR1	protein_coding	1	-	202203546	202221296
ENSG05220036240	PTPN7	protein_coding	1	-	201404580	201419158
ENSG05220036249	SNORA70H	snoRNA	1	+	201236155	201236289
ENSG05220036251	KLHL12	protein_coding	1	-	202153798	202191343
ENSG05220036252	ENSG05220036252	lncRNA	1	+	201269015	201273303
ENSG05220036253	IPO9-AS1	lncRNA	1	-	200946048	201087328
ENSG05220036254	MIR6739	miRNA	1	+	201121136	201121210
ENSG05220036255	Y_RNA	misc_RNA	1	-	202177572	202177672
ENSG05220036258	CAMSAP2	protein_coding	1	+	199996582	200117682
ENSG05220036260	CRIP1P3	processed_pseudogene	1	+	201354303	201354522
ENSG05220036261	LINC01136	lncRNA	1	-	202561593	202568158
ENSG05220036263	ENSG05220036263	lncRNA	1	+	200288076	200300020
ENSG05220036267	RABIF	protein_coding	1	-	202140962	202151831
ENSG05220036268	CYCSP4	processed_pseudogene	1	-	201631648	201632266
ENSG05220036270	ENSG05220036270	processed_pseudogene	1	-	202616235	202616521
ENSG05220036272	ASCL5	protein_coding	1	-	200370927	200384168
ENSG05220036273	LMOD1	protein_coding	1	-	201154211	201204257
ENSG05220036274	ENSG05220036274	processed_pseudogene	1	-	202029434	202029623
ENSG05220036275	SNORA70	snoRNA	1	-	201789107	201789224
ENSG05220036276	ENSG05220036276	lncRNA	1	+	201866080	201867103
ENSG05220036277	ENSG05220036277	processed_pseudogene	1	+	200686765	200687151
ENSG05220036278	MIR5191	miRNA	1	+	200977292	200977411
ENSG05220036280	OPTC	protein_coding	1	+	202757006	202772142
ENSG05220036281	ENSG05220036281	lncRNA	1	-	200981074	200995286
ENSG05220036282	FMOD	protein_coding	1	-	202603493	202614627
ENSG05220036286	TMEM9	protein_coding	1	-	200391754	200428551
ENSG05220036288	SYT2	protein_coding	1	-	201852402	201972645
ENSG05220036292	CSRP1	protein_coding	1	-	200741308	200767240
ENSG05220036296	CACNA1S	protein_coding	1	-	200296459	200369435
ENSG05220036302	ENSG05220036302	lncRNA	1	+	200765025	200792556
ENSG05220036304	PHLDA3	protein_coding	1	-	200722059	200727020
ENSG05220036305	CYB5R1	protein_coding	1	-	202224599	202230000
ENSG05220036306	NPM1P40	processed_pseudogene	1	+	202518524	202519254
ENSG05220036308	RNU6-501P	snRNA	1	+	200991189	200991288
ENSG05220036319	KDM5B	protein_coding	1	-	201986695	202071146
ENSG05220036330	LARP7P1	processed_pseudogene	1	-	202663094	202663409
ENSG05220036332	ENSG05220036332	lncRNA	1	+	201894215	201894698
ENSG05220036333	PCAT6	lncRNA	1	+	202073613	202074815
ENSG05220036334	RNU6-704P	snRNA	1	-	200190307	200190409
ENSG05220036335	ENSG05220036335	processed_pseudogene	1	+	201297426	201297509
ENSG05220036336	ENSG05220036336	lncRNA	1	-	200930894	200931933
ENSG05220051107	Y_RNA	misc_RNA	1	+	91106272	91106371
ENSG05220051108	LRRC8D	protein_coding	1	+	89664253	89779829
ENSG05220051109	LRRC8C	protein_coding	1	+	89476307	89613138
ENSG05220051110	GBP6	protein_coding	1	+	89207324	89231426
ENSG05220051111	LRRC8C-DT	lncRNA	1	-	89424541	89476151
ENSG05220051112	CDC7	protein_coding	1	+	91345496	91370396
ENSG05220051113	RPL5	protein_coding	1	+	92677155	92687066
ENSG05220051114	GEMIN8P4	processed_pseudogene	1	-	89836815	89837543
ENSG05220051115	GLMN	protein_coding	1	-	92091304	92143896
ENSG05220051116	ENSG05220051116	processed_pseudogene	1	-	89133032	89133693
ENSG05220051117	LRRC8B	protein_coding	1	+	89368070	89441117
ENSG05220051118	BRDT	protein_coding	1	+	91794209	91859233
ENSG05220051119	PRKAR1AP1	processed_pseudogene	1	+	91970157	91971318
ENSG05220051120	ENSG05220051120	lncRNA	1	+	93692921	93694686
ENSG05220051121	ENSG05220051121	processed_pseudogene	1	+	92577214	92578473
ENSG05220051122	ENSG05220051122	processed_pseudogene	1	-	93045342	93045526
ENSG05220051123	BCAR3-AS1	lncRNA	1	+	93437928	93451306
ENSG05220051124	H3P3	processed_pseudogene	1	-	92594388	92594543
ENSG05220051125	CHCHD2P5	processed_pseudogene	1	-	93769529	93769928
ENSG05220051126	CCNJP2	processed_pseudogene	1	+	92601006	92602168
ENSG05220051127	BARHL2	protein_coding	1	-	90555903	90561666
ENSG05220051128	EPHX4	protein_coding	1	+	91874824	91908391
ENSG05220051129	RNU4-59P	snRNA	1	-	92545683	92545798
ENSG05220051130	FNBP1L	protein_coding	1	+	93293865	93400393
ENSG05220051131	SNORD21	snoRNA	1	+	92682430	92682524
ENSG05220051132	CCDC18-AS1	lncRNA	1	-	93107778	93191746
ENSG05220051133	LINC02787	lncRNA	1	-	90355304	90377857
ENSG05220051134	Y_RNA	misc_RNA	1	+	93231445	93231551
ENSG05220051135	GBP5	protein_coding	1	-	89102310	89116162
ENSG05220051136	ENSG05220051136	lncRNA	1	+	90563955	90569999
ENSG05220051137	ENSG05220051137	lncRNA	1	+	92823449	92832550
ENSG05220051138	RN7SL653P	misc_RNA	1	-	91674646	91674938
ENSG05220051139	GAPDHP46	processed_pseudogene	1	-	91959659	91960652
ENSG05220051140	ENSG05220051140	processed_pseudogene	1	-	93124553	93124721
ENSG05220051141	RN7SL692P	misc_RNA	1	-	92820009	92820296
ENSG05220051142	ENSG05220051142	lncRNA	1	-	90705033	90707403
ENSG05220051143	ENSG05220051143	protein_coding	1	+	89422844	89422906
ENSG05220051144	ENSG05220051144	lncRNA	1	+	89632145	89633727
ENSG05220051145	ENSG05220051145	processed_pseudogene	1	+	92048012	92048855
ENSG05220051146	ENSG05220051146	processed_pseudogene	1	-	92425356	92425705
ENSG05220051147	ENSG05220051147	lncRNA	1	-	89270787	89368713
ENSG05220051148	Y_RNA	misc_RNA	1	-	92872593	92872689
ENSG05220051149	FEN1P1	processed_pseudogene	1	+	91172993	91174137
ENSG05220051150	ENSG05220051150	snoRNA	1	+	92691194	92691317
ENSG05220051151	ENSG05220051151	lncRNA	1	+	89889223	89890334
ENSG05220051152	TMED5	protein_coding	1	-	92995327	93026106
ENSG05220051153	ENSG05220051153	unprocessed_pseudogene	1	-	89046658	89046842
ENSG05220051154	C1orf146	protein_coding	1	+	92062827	92090715
ENSG05220051155	TGFBR3	protein_coding	1	-	91524931	91751190
ENSG05220051156	ENSG05220051156	processed_pseudogene	1	+	91444764	91444914
ENSG05220051157	BCAR3	protein_coding	1	-	93407475	93692897
ENSG05220051159	LINC01763	lncRNA	1	+	90695606	90699736
ENSG05220051160	LINC02788	lncRNA	1	+	90680110	90693956
ENSG05220051161	ENSG05220051161	processed_pseudogene	1	-	93036335	93036655
ENSG05220051162	PHKA1P1	processed_pseudogene	1	-	90737550	90738170
ENSG05220051163	RPAP2	protein_coding	1	+	92143968	92246943
ENSG05220051167	ACTBP12	processed_pseudogene	1	-	92073929	92074346
ENSG05220051168	ENSG05220051168	processed_pseudogene	1	-	89504449	89504590
ENSG05220051169	ENSG05220051169	lncRNA	1	+	92034094	92035564
ENSG05220051170	RNA5SP53	rRNA_pseudogene	1	-	93334087	93334206
ENSG05220051171	DNTTIP2	protein_coding	1	-	93712032	93728172
ENSG05220051173	GBP1P1	transcribed_unprocessed_pseudogene	1	+	89250939	89269497
ENSG05220051174	GCLM	protein_coding	1	-	93733450	93757721
ENSG05220051175	WDR82P2	processed_pseudogene	1	-	91379289	91380216
ENSG05220051176	ENSG05220051176	lncRNA	1	-	90232596	90264784
ENSG05220051177	DR1	protein_coding	1	+	93191628	93215212
ENSG05220051178	ENSG05220051178	unprocessed_pseudogene	1	+	89167910	89178264
ENSG05220051179	LPCAT2BP	unitary_pseudogene	1	+	91911166	91912699
ENSG05220051181	LINC02609	lncRNA	1	-	90613473	90696142
ENSG05220051189	HFM1	protein_coding	1	-	91105413	91249485
ENSG05220051192	MTF2	protein_coding	1	+	92924822	92984657
ENSG05220051194	RN7SKP272	misc_RNA	1	-	89830935	89831166
ENSG05220051199	GFI1	protein_coding	1	-	92317932	92331836
ENSG05220051200	ENSG05220051200	lncRNA	1	+	89103943	89113113
ENSG05220051202	LRRC8D-DT	lncRNA	1	-	89663413	89664107
ENSG05220051203	ENSG05220051203	processed_pseudogene	1	-	93230221	93230732
ENSG05220051204	MIR760	miRNA	1	+	93692567	93692646
ENSG05220051205	HSP90B3P	processed_pseudogene	1	+	91487103	91488669
ENSG05220051206	RPL5P6	processed_pseudogene	1	+	90868538	90869423
ENSG05220051207	RNU6-210P	snRNA	1	+	92855435	92855529
ENSG05220051208	SNORA66	snoRNA	1	+	92685861	92685993
ENSG05220051210	BTBD8	protein_coding	1	+	91925161	92029582
ENSG05220051243	ZNF326	protein_coding	1	+	89838332	89878758
ENSG05220051244	RNU6-695P	snRNA	1	-	90096849	90096952
ENSG05220051245	SETSIP	protein_coding	1	-	91919389	91920297
ENSG05220051246	SNORD3G	snoRNA	1	+	90502155	90502369
ENSG05220051247	ENSG05220051247	lncRNA	1	+	89472960	89519623
ENSG05220051248	CAPNS1P1	processed_pseudogene	1	+	89237297	89237929
ENSG05220051249	RNU6-970P	snRNA	1	-	92814773	92814879
ENSG05220051250	RN7SL824P	misc_RNA	1	-	92247276	92247572
ENSG05220051251	ZNF644	protein_coding	1	-	90759858	90866891
ENSG05220051254	CCDC18	protein_coding	1	+	93025509	93124322
ENSG05220051261	EVI5	protein_coding	1	-	92353585	92637603
ENSG05220051263	RN7SKP123	misc_RNA	1	+	92871434	92871724
ENSG05220051265	DIPK1A	protein_coding	1	-	92677879	92806695
ENSG05220051266	ENSG05220051266	transcribed_processed_pseudogene	1	+	92775899	92779300
ENSG05220051267	ENSG05220051267	lncRNA	1	+	89782819	89783365
ENSG05220051268	MTND4P11	unprocessed_pseudogene	1	-	93770835	93772206
ENSG05220051269	ENSG05220051269	lncRNA	1	+	90085490	90127580
ENSG05220051271	HMGB3P9	processed_pseudogene	1	-	92491905	92492487
ENSG05220048201	HMGN1P4	processed_pseudogene	1	-	182301289	182301578
ENSG05220048202	Metazoa_SRP	misc_RNA	1	-	181936248	181936516
ENSG05220048203	ENSG05220048203	lncRNA	1	-	181318311	181354376
ENSG05220048204	LINC02818	lncRNA	1	-	179185357	179191872
ENSG05220048205	ENSG05220048205	unprocessed_pseudogene	1	+	180319760	180321156
ENSG05220048206	ENSG05220048206	processed_pseudogene	1	-	181793466	181794034
ENSG05220048207	TEDDM1	protein_coding	1	-	181757690	181760240
ENSG05220048208	ENSG05220048208	lncRNA	1	+	179085953	179098459
ENSG05220048209	TOR1AIP2	protein_coding	1	-	179195715	179233552
ENSG05220048210	ZNF648	protein_coding	1	-	181409936	181417080
ENSG05220048211	ENSG05220048211	processed_pseudogene	1	-	179356119	179356489
ENSG05220048212	Metazoa_SRP	misc_RNA	1	+	181024168	181024447
ENSG05220048213	ENSG05220048213	processed_pseudogene	1	+	178941707	178944177
ENSG05220048214	HNRNPA1P54	processed_pseudogene	1	-	178802620	178812335
ENSG05220048215	MR1	protein_coding	1	+	180388609	180417159
ENSG05220048216	NMNAT2	protein_coding	1	-	182607574	182777689
ENSG05220048217	KRT18P28	processed_pseudogene	1	-	182318246	182319577
ENSG05220048218	COX5BP8	processed_pseudogene	1	+	178610729	178611077
ENSG05220048219	ENSG05220048219	lncRNA	1	-	179171935	179173940
ENSG05220048220	ENSG05220048220	lncRNA	1	-	181418045	181424984
ENSG05220048221	ENSG05220048221	processed_pseudogene	1	+	180326084	180326494
ENSG05220048222	RN7SKP229	misc_RNA	1	-	181194887	181195188
ENSG05220048223	CACNA1E	protein_coding	1	+	180673103	181163498
